year_quarter_code,commercial_district_code,commercial_district_name,commercial_district_change_indicator_code,commercial_district_change_indicator_name,rdi,store_density
20231,3110336,석관고등학교,HL,상권축소,1.7417633526454739,0.0009271989001502701
20232,3110336,석관고등학교,HL,상권축소,1.7356898501487117,0.0009271989001502701
20233,3110337,아카데미하우스,HL,상권축소,1.8682130147421236,0.0006051161325618794
20231,3110337,아카데미하우스,LL,다이나믹,1.7579384193663266,0.0006382731809214344
20232,3110337,아카데미하우스,HL,상권축소,1.700857837952355,0.0006299839188315457
20233,3110340,인수중학교,LL,다이나믹,2.768748502293233,0.001076791162336238
20231,3110340,인수중학교,LL,다이나믹,2.6811168180078666,0.0010169694310953358
20232,3110340,인수중학교,LL,다이나믹,2.81191274838659,0.0010369100081756366
20233,3110341,북한산우이역 2번,LH,상권확장,2.4574732340341847,0.000606350270717562
20231,3110341,북한산우이역 2번,LH,상권확장,2.4522655680668928,0.0006206173359109164
20232,3110341,북한산우이역 2번,LH,상권확장,2.4452678240820847,0.0006206173359109164
20233,3110342,국립재활원,LL,다이나믹,2.685972808985403,0.0008160130562088994
20231,3110342,국립재활원,LL,다이나믹,2.7425428061107104,0.0008480135682170914
20232,3110342,국립재활원,LL,다이나믹,2.45311670566855,0.0008160130562088994
20233,3110343,무너미어린이공원,LL,다이나믹,1.9522221304372713,0.0009690566898163543
20231,3110343,무너미어린이공원,LL,다이나믹,1.934622674182172,0.0009785572455988675
20232,3110343,무너미어린이공원,LL,다이나믹,1.8839623860706673,0.0009690566898163543
20233,3110344,화계중학교,LL,다이나믹,2.393338360141646,0.0005408189544166881
20231,3110344,화계중학교,LL,다이나믹,2.3333617242190483,0.0005408189544166881
20232,3110344,화계중학교,LL,다이나믹,2.374032644621255,0.0005408189544166881
20233,3110366,광산사거리,HL,상권축소,2.4824999279946396,0.0019109497420217848
20231,3110366,광산사거리,HL,상권축소,2.4460385919361087,0.001997811093931866
20232,3110366,광산사거리,HL,상권축소,2.4767231599886337,0.0019804388235498496
20233,3110345,솔밭공원역 2번,LH,상권확장,2.501039547950098,0.0011843435559193106
20231,3110345,솔밭공원역 2번,LH,상권확장,2.363660571141416,0.0012324876029079005
20232,3110345,솔밭공원역 2번,LH,상권확장,2.4217905496973806,0.0012228587935101825
20233,3110346,4.19민주묘지역 2번,LL,다이나믹,1.615401130954834,0.0012501233674375761
20231,3110346,4.19민주묘지역 2번,LL,다이나믹,1.766913600044423,0.001233674375760766
20232,3110346,4.19민주묘지역 2번,LL,다이나믹,1.7079666227143473,0.001233674375760766
20233,3110350,가오리역 2번,LH,상권확장,3.0593281106618546,0.0010617401921749748
20231,3110350,가오리역 2번,LH,상권확장,3.1303861000837814,0.0010882836969793492
20232,3110350,가오리역 2번,LH,상권확장,2.97874602618199,0.0011148272017837235
20233,3110351,수유북부시장옆,LL,다이나믹,3.929060760383855,0.0012810918454064612
20231,3110351,수유북부시장옆,LL,다이나믹,3.609321921413538,0.001293775923083753
20232,3110351,수유북부시장옆,LL,다이나믹,3.857045258254385,0.0012810918454064612
20233,3110352,수유1동주민센터,LL,다이나믹,3.884418886629337,0.0012900050705401617
20231,3110352,수유1동주민센터,LL,다이나믹,3.610397229105835,0.001304918423956811
20232,3110352,수유1동주민센터,LL,다이나믹,3.537775802783768,0.0012974617472484864
20233,3110371,삼양입구사거리,LL,다이나믹,2.685028312517901,0.0019901606457673263
20231,3110371,삼양입구사거리,LL,다이나믹,2.8140512479448647,0.002053845786431881
20232,3110371,삼양입구사거리,LL,다이나믹,2.7551552827655175,0.002085688356764158
20233,3110372,강북중학교,LL,다이나믹,2.88249371893171,0.001479092661518131
20231,3110372,강북중학교,LL,다이나믹,2.867606693251013,0.0014912163718584436
20232,3110372,강북중학교,LL,다이나믹,2.927493913598755,0.0014912163718584436
20233,3110355,삼양사거리역 2번,HL,상권축소,4.786492323946924,0.0011528002207070508
20231,3110355,삼양사거리역 2번,HL,상권축소,4.4104244765913085,0.0011626532140464273
20232,3110355,삼양사거리역 2번,HL,상권축소,4.793417805313555,0.0011626532140464273
20233,3110356,덕수교,LL,다이나믹,4.090570940982382,0.0009993925261115792
20231,3110356,덕수교,LL,다이나믹,4.463798073587778,0.0009993925261115792
20232,3110356,덕수교,LL,다이나믹,3.967341130073872,0.0009895945601693088
20233,3110357,가오리역 1번,LL,다이나믹,1.8097686369047592,0.0021721422753190334
20231,3110357,가오리역 1번,LL,다이나믹,1.8381450180968026,0.0021930282587355626
20232,3110357,가오리역 1번,LL,다이나믹,1.8363362489559611,0.0021930282587355626
20233,3110360,수유초등학교,HL,상권축소,2.4582428084609984,0.001783602125302743
20231,3110360,수유초등학교,HL,상권축소,2.58677136839305,0.001802376884516456
20232,3110360,수유초등학교,HL,상권축소,2.5365815714543114,0.001802376884516456
20233,3110361,삼양사거리역 1번,LH,상권확장,2.2317017950349745,0.0009218190562710415
20231,3110361,삼양사거리역 1번,LH,상권확장,2.41886744572552,0.0009752578421418265
20232,3110361,삼양사거리역 1번,LH,상권확장,2.1390877548732155,0.0009618981456741303
20233,3110362,우이천 계성교,LL,다이나믹,2.892463242906326,0.0012596044841919638
20231,3110362,우이천 계성교,LL,다이나믹,3.0175736245540117,0.0012736000895718744
20232,3110362,우이천 계성교,LL,다이나믹,3.0986838526741116,0.0012875956949517852
20233,3110363,송천동주민센터,LL,다이나믹,2.9609491547946187,0.001532684496896314
20231,3110363,송천동주민센터,LL,다이나믹,3.128335325329822,0.001532684496896314
20232,3110363,송천동주민센터,LL,다이나믹,2.926142452678056,0.001532684496896314
20233,3110364,미아역 8번,LH,상권확장,3.741488433284987,0.0012976799056232796
20231,3110364,미아역 8번,LL,다이나믹,3.8608413801264425,0.0013291388124262683
20232,3110364,미아역 8번,LH,상권확장,3.9205558098585422,0.0013291388124262683
20233,3110365,미아역 5번,LL,다이나믹,2.144516761816859,0.0011281980074287499
20231,3110365,미아역 5번,LL,다이나믹,2.1991809424675446,0.0011455548998507306
20232,3110365,미아역 5번,LL,다이나믹,2.137647079782356,0.0011368764536397403
20233,3110358,인수동 우편취급국,LL,다이나믹,3.0375257462111684,0.0012112511776053115
20231,3110358,인수동 우편취급국,LL,다이나믹,2.9289981887400005,0.0012202234085505362
20232,3110358,인수동 우편취급국,LL,다이나믹,3.0278584712340666,0.001184334484769638
20233,3110359,수유시장옆,LL,다이나믹,4.545219458782437,0.0010929526707184687
20231,3110359,수유시장옆,LL,다이나믹,3.8862561831976676,0.0011372615627746228
20232,3110359,수유시장옆,LL,다이나믹,4.412955069280892,0.0011298767474319305
20233,3110367,강북구청,LL,다이나믹,2.446920185562328,0.002111420438549845
20231,3110367,강북구청,LL,다이나믹,2.4649503323396305,0.0022521818011198348
20232,3110367,강북구청,LL,다이나믹,2.6744775358993964,0.0021896211955331727
20233,3110368,송천초등학교,HL,상권축소,2.6122978455195933,0.0012943135855341423
20231,3110368,송천초등학교,HL,상권축소,2.8625856013151867,0.0013323816321674994
20232,3110368,송천초등학교,HL,상권축소,2.6345604493607704,0.00132286462050916
20233,3110369,성신여대운정그린캠퍼스,LL,다이나믹,2.671792553522906,0.0020980796224949975
20231,3110369,성신여대운정그린캠퍼스,LL,다이나믹,2.6199930578710293,0.0021130125735447838
20232,3110369,성신여대운정그린캠퍼스,LL,다이나믹,2.5604713388538403,0.0021279455245945705
20233,3110370,도봉세무서,HL,상권축소,2.293098946723928,0.0014314027747192248
20231,3110370,도봉세무서,HL,상권축소,2.3110534706961907,0.0014681054099684356
20232,3110370,도봉세무서,HL,상권축소,2.296273991962783,0.001458929751156133
20233,3110396,쌍문역1번(쌍리단길),HH,정체,2.734451852191278,0.003681259557116158
20231,3110396,쌍문역1번(쌍리단길),LH,상권확장,2.848566670324754,0.003681259557116158
20232,3110396,쌍문역1번(쌍리단길),LH,상권확장,2.816029478299155,0.0036623813029771006
20233,3110397,도봉산입구,HH,정체,3.498122498279243,0.0006457278644488067
20231,3110397,도봉산입구,HH,정체,3.3681353617915626,0.0006549525482266468
20232,3110397,도봉산입구,HH,정체,3.2704848503376973,0.0006457278644488067
20233,3110398,쌍문2동우체국,HL,상권축소,5.086036831258423,0.0021208389530678862
20231,3110398,쌍문2동우체국,HL,상권축소,4.608084647100168,0.00211106550167126
20232,3110398,쌍문2동우체국,HL,상권축소,5.030061645391029,0.0020719716960847555
20233,3110399,창2동주민센터,LL,다이나믹,4.115336066979862,0.0015073974132315995
20231,3110399,창2동주민센터,LL,다이나믹,4.076827006022167,0.001526007257839397
20232,3110399,창2동주민센터,LL,다이나믹,3.86357612169942,0.0015073974132315995
20233,3110390,방학초등학교,LL,다이나믹,2.140145313884461,0.0027013474385726532
20231,3110390,방학초등학교,LL,다이나믹,2.1520855532615344,0.0026528202390773362
20232,3110390,방학초등학교,LL,다이나믹,2.1047392065776953,0.002668995972242442
20233,3110391,샘말어린이공원,LL,다이나믹,3.0071818789153397,0.00046047082122729736
20231,3110391,샘말어린이공원,LL,다이나믹,2.98829906994912,0.00046862074726671855
20232,3110391,샘말어린이공원,LL,다이나믹,2.8218893104479825,0.00045639585820758677
20233,3110392,발바닥공원,HL,상권축소,1.2101555041686998,0.005987445678416224
20231,3110392,발바닥공원,HL,상권축소,1.2403151491174165,0.006277160791887977
20232,3110392,발바닥공원,HL,상권축소,1.21739347363901,0.0061805890873973925
20233,3110393,국민은행방학지점,HH,정체,1.5212934373029887,0.002153759715329151
20231,3110393,국민은행방학지점,HH,정체,1.3497783880112249,0.002153759715329151
20232,3110393,국민은행방학지점,HH,정체,1.3865775438829542,0.00210693885195243
20233,3110373,수유역 2번,LL,다이나믹,2.023991994813176,0.0020417315772081387
20231,3110373,수유역 2번,LL,다이나믹,2.072906679097147,0.0020299296605768777
20232,3110373,수유역 2번,LL,다이나믹,2.0899453518433067,0.0020417315772081387
20233,3110374,송중초등학교,HL,상권축소,3.8250702199192794,0.0015217199839509918
20231,3110374,송중초등학교,HL,상권축소,4.125994264535584,0.001570649886971924
20232,3110374,송중초등학교,HL,상권축소,3.852311244247657,0.001546184935461458
20233,3110375,서울북부고용노동지청,HL,상권축소,4.529434213771681,0.0010984861487762178
20231,3110375,서울북부고용노동지청,HL,상권축소,4.97576037577827,0.001149977687000103
20232,3110375,서울북부고용노동지청,HL,상권축소,4.85617253198358,0.0011671415330747313
20233,3110376,수송초등학교,LL,다이나믹,3.8772558157027435,0.0015172691070608057
20231,3110376,수송초등학교,LL,다이나믹,3.7265280770097178,0.0015029100934293154
20232,3110376,수송초등학교,LL,다이나믹,4.196798909398146,0.0014933374176749885
20233,3110377,미아사거리역 3번,LL,다이나믹,1.6921793686814173,0.002244983864178476
20231,3110377,미아사거리역 3번,LL,다이나믹,1.6953871436871906,0.0023572330573874
20232,3110377,미아사거리역 3번,LL,다이나믹,1.6032887298795977,0.002329170759085169
20233,3110378,송중동주민센터,LL,다이나믹,2.3442033627559575,0.0019189524777062873
20231,3110378,송중동주민센터,LL,다이나믹,2.4051994511694,0.001956578996876999
20232,3110378,송중동주민센터,LL,다이나믹,2.313926575895013,0.0019189524777062873
20233,3110379,KT&G 북부지사,HH,정체,2.0655023060560294,0.0011496395724583644
20231,3110379,KT&G 북부지사,HH,정체,2.2052260297615223,0.0011807109122545364
20232,3110379,KT&G 북부지사,HH,정체,2.2174281179487245,0.0011807109122545364
20233,3110380,강북문화정보도서관,HH,정체,1.804661366681806,0.000666600829547699
20231,3110380,강북문화정보도서관,HH,정체,1.8656516819513889,0.0006419119099348213
20232,3110380,강북문화정보도서관,HH,정체,1.8482180137560316,0.0006419119099348213
20233,3110381,번동주공2단지,LL,다이나믹,2.2482995069079443,0.0010498375723001347
20231,3110381,번동주공2단지,HL,상권축소,2.163660775083768,0.0010102210601378656
20232,3110381,번동주공2단지,HL,상권축소,2.1985867079271566,0.0010102210601378656
20233,3110382,솔밭공원역 1번,HH,정체,2.4605176813497946,0.0011203505452372653
20231,3110382,솔밭공원역 1번,HH,정체,2.6797073586842557,0.0012697306179355675
20232,3110382,솔밭공원역 1번,HH,정체,2.475476433273438,0.0012199372603694668
20233,3110383,덕성여대시반거리,LL,다이나믹,1.5639135678540625,0.0019981876902344384
20231,3110383,덕성여대시반거리,LL,다이나믹,1.5727302726713188,0.00202142243081856
20232,3110383,덕성여대시반거리,LL,다이나믹,1.5880254286387339,0.00202142243081856
20233,3110780,신길대성유니드아파트,LH,상권확장,2.3707318086838063,0.0008254514187446259
20231,3110780,신길대성유니드아파트,LH,상권확장,2.7255958985962234,0.0008369160217827458
20232,3110780,신길대성유니드아파트,LH,상권확장,2.608219224069821,0.0008139868157065062
20233,3110781,대림한신아파트,LL,다이나믹,4.5863497289008235,0.0014377376425855513
20231,3110781,대림한신아파트,LL,다이나믹,4.025511702895379,0.0014852661596958174
20232,3110781,대림한신아파트,LL,다이나믹,4.2339736318977685,0.0014496197718631178
20233,3110782,영등포시장역 4번,HL,상권축소,1.7444840245329323,0.0024636281918966607
20231,3110782,영등포시장역 4번,HL,상권축소,1.7346414584920762,0.0024303359190331925
20232,3110782,영등포시장역 4번,HL,상권축소,1.829947996270309,0.0024303359190331925
20233,3110783,영등포시장역 1번,HL,상권축소,3.7742312492366676,0.0024891863217171304
20231,3110783,영등포시장역 1번,HL,상권축소,3.9814958895446293,0.0025095894882885823
20232,3110783,영등포시장역 1번,HL,상권축소,4.246437134817274,0.002448379988574227
20233,3110387,쌍문초등학교,HL,상권축소,3.9869585175107547,0.0011123083875004345
20231,3110387,쌍문초등학교,HL,상권축소,3.6936317468877804,0.0011401160971879455
20232,3110387,쌍문초등학교,HL,상권축소,3.650609926910637,0.0011401160971879455
20233,3110388,도봉우체국,LH,상권확장,2.407628663469567,0.0013364396525256904
20231,3110388,도봉우체국,HL,상권축소,2.2708616905232444,0.0013364396525256904
20232,3110388,도봉우체국,LH,상권확장,2.513063920088815,0.0013544996478300915
20233,3110389,한일병원,LH,상권확장,3.8372209871210248,0.0012289657780298732
20231,3110389,한일병원,LH,상권확장,3.618558581476223,0.001191151446398185
20232,3110389,한일병원,LH,상권확장,3.5946047228825133,0.001191151446398185
20233,3110394,방학중학교,LL,다이나믹,3.850979145116333,0.001470057091441353
20231,3110394,방학중학교,LL,다이나믹,3.8278749942420784,0.0014827299974020543
20232,3110394,방학중학교,LL,다이나믹,3.843827215940142,0.0014763935444217036
20233,3110395,신한은행 방학동지점,LL,다이나믹,1.8064609072221331,0.002077298368653758
20231,3110395,신한은행 방학동지점,LH,상권확장,1.7667024935511606,0.0021344717182497333
