"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20191","11","서울시","CS100002","중식음식점","4838","5183","5","238","4","216","345"
"20191","11","서울시","CS100007","치킨전문점","2275","5904","5","266","5","263","3629"
"20191","11","서울시","CS200004","컴퓨터학원","328","332","4","14","5","16","4"
"20191","11","서울시","CS200007","치과의원","4919","4920","2","79","2","73","1"
"20191","11","서울시","CS200011","변리사사무소","652","655","4","23","0","1","3"
"20191","11","서울시","CS200012","법무사사무소","2222","2222","2","35","2","38","0"
"20191","11","서울시","CS200014","회계사사무소","936","936","1","8","1","13","0"
"20191","11","서울시","CS200031","세탁소","4078","5034","3","152","3","126","956"
"20191","11","서울시","CS200045","비디오/서적임대","253","309","4","12","4","12","56"
"20191","11","서울시","CS300007","육류판매","6736","6745","3","177","3","207","9"
"20191","11","서울시","CS300012","한복점","564","565","2","9","4","20","1"
"20191","11","서울시","CS300028","화초","4708","4715","4","177","3","144","7"
"20191","11","서울시","CS300029","애완동물","1597","1637","6","103","4","69","40"
"20191","11","서울시","CS300030","중고가구","146","148","3","4","0","0","2"
"20191","11","서울시","CS300034","악기","805","805","2","16","1","9","0"
"20191","11","서울시","CS300039","모터사이클및부품","578","579","3","16","2","13","1"
"20191","11","서울시","CS100006","패스트푸드점","2514","5033","5","235","3","171","2519"
"20191","11","서울시","CS200001","일반교습학원","12957","14175","5","680","4","501","1218"
"20191","11","서울시","CS200017","골프연습장","1444","1469","4","58","4","58","25"
"20191","11","서울시","CS200021","기타오락장","1491","1546","7","102","8","121","55"
"20191","11","서울시","CS200026","자동차미용","1223","1265","4","56","4","49","42"
"20191","11","서울시","CS200028","미용실","16524","17671","3","524","3","480","1147"
"20191","11","서울시","CS200029","네일숍","3094","3185","6","195","3","86","91"
"20191","11","서울시","CS200030","피부관리실","4998","5148","5","279","5","239","150"
"20191","11","서울시","CS200033","부동산중개업","30227","30235","4","1290","2","491","8"
"20191","11","서울시","CS200038","독서실","1984","2325","5","120","4","88","341"
"20191","11","서울시","CS200047","가정용품임대","510","511","9","45","1","4","1"
"20191","11","서울시","CS300009","청과상","6813","6845","3","203","2","130","32"
"20191","11","서울시","CS300011","일반의류","43546","43672","4","1584","4","1582","126"
"20191","11","서울시","CS300013","유아의류","4992","5009","4","187","2","89","17"
"20191","11","서울시","CS300018","의약품","8135","8626","3","223","2","197","491"
"20191","11","서울시","CS300022","화장품","17036","18619","4","740","5","894","1583"
"20191","11","서울시","CS300033","철물점","3110","3122","1","38","2","65","12"
"20191","11","서울시","CS100003","일식음식점","5401","6254","5","338","4","276","853"
"20191","11","서울시","CS100005","제과점","3386","5452","6","312","4","209","2066"
"20191","11","서울시","CS200003","예술학원","6767","7054","5","335","3","221","287"
"20191","11","서울시","CS200008","한의원","3761","3761","2","68","2","68","0"
"20191","11","서울시","CS200022","복권방","607","607","1","3","1","5","0"
"20191","11","서울시","CS300016","안경","2082","2592","2","52","2","54","510"
"20191","11","서울시","CS300019","의료기기","2281","2295","4","95","1","32","14"
"20191","11","서울시","CS300035","인테리어","5205","5217","3","130","3","136","12"
"20191","11","서울시","CS300038","자동차부품","3148","3178","2","72","2","54","30"
"20191","11","서울시","CS300043","전자상거래업","26549","26629","9","2304","1","283","80"
"20191","11","서울시","CS100001","한식음식점","53157","59367","4","2284","4","2156","6210"
"20191","11","서울시","CS100004","양식음식점","6430","7266","4","323","4","306","836"
"20191","11","서울시","CS200006","일반의원","8591","8631","2","192","1","109","40"
"20191","11","서울시","CS200023","통신기기수리","631","635","4","22","5","34","4"
"20191","11","서울시","CS200027","모터사이클수리","637","637","2","11","2","12","0"
"20191","11","서울시","CS200036","고시원","393","394","6","25","2","6","1"
"20191","11","서울시","CS200041","사진관","4141","4152","4","165","2","76","11"
"20191","11","서울시","CS200043","건축물청소","2459","2510","5","116","1","22","51"
"20191","11","서울시","CS300010","반찬가게","8005","8169","4","302","4","297","164"
"20191","11","서울시","CS300032","가전제품","4178","4186","2","80","1","58","8"
"20191","11","서울시","CS300037","중고차판매","711","713","4","31","2","17","2"
"20191","11","서울시","CS300041","예술품","1608","1610","4","65","3","49","2"
"20191","11","서울시","CS100010","커피-음료","12548","17637","6","1045","5","811","5089"
"20191","11","서울시","CS200013","기타법무서비스","1237","1237","5","61","2","19","0"
"20191","11","서울시","CS200016","당구장","3606","3660","6","217","5","188","54"
"20191","11","서울시","CS200018","볼링장","143","143","4","5","1","2","0"
"20191","11","서울시","CS200035","게스트하우스","869","892","7","66","3","29","23"
"20191","11","서울시","CS200044","여행사","5976","5987","4","226","2","89","11"
"20191","11","서울시","CS300005","주류도매","814","817","3","24","2","15","3"
"20191","11","서울시","CS300021","문구","3855","4302","2","84","2","85","447"
"20191","11","서울시","CS300023","미용재료","1749","1754","4","77","3","56","5"
"20191","11","서울시","CS300025","자전거 및 기타운송장비","849","849","2","20","2","20","0"
"20191","11","서울시","CS300040","재생용품 판매점","1158","1158","2","24","1","12","0"
"20191","11","서울시","CS300042","주유소","958","959","2","16","2","19","1"
"20191","11","서울시","CS200002","외국어학원","3433","3725","4","161","7","259","292"
"20191","11","서울시","CS200010","변호사사무소","3303","3304","5","159","2","67","1"
"20191","11","서울시","CS200019","PC방","1627","1753","6","111","6","101","126"
"20191","11","서울시","CS200024","스포츠클럽","2029","2190","6","126","3","73","161"
"20191","11","서울시","CS300004","핸드폰","5188","5238","5","246","3","167","50"
"20191","11","서울시","CS300006","미곡판매","2866","2871","2","59","2","59","5"
"20191","11","서울시","CS300008","수산물판매","4651","4655","2","101","2","83","4"
"20191","11","서울시","CS300026","완구","1038","1050","4","38","3","33","12"
"20191","11","서울시","CS300031","가구","3283","3287","2","77","2","55","4"
"20191","11","서울시","CS100009","호프-간이주점","11229","13019","4","458","6","768","1790"
"20191","11","서울시","CS200009","동물병원","858","874","1","6","1","10","16"
"20191","11","서울시","CS200032","가전제품수리","2086","2086","5","103","2","37","0"
"20191","11","서울시","CS200042","통번역서비스","942","946","5","49","1","5","4"
"20191","11","서울시","CS200046","의류임대","515","516","7","36","3","17","1"
"20191","11","서울시","CS300001","슈퍼마켓","13278","13633","3","342","4","575","355"
"20191","11","서울시","CS300003","컴퓨터및주변장치판매","9914","9923","2","164","2","179","9"
"20191","11","서울시","CS300015","가방","3049","3057","4","110","3","90","8"
"20191","11","서울시","CS300017","시계및귀금속","5331","5407","2","96","2","105","76"
"20191","11","서울시","CS300027","섬유제품","3816","3831","2","66","3","127","15"
"20191","11","서울시","CS100008","분식전문점","11160","13867","4","577","5","631","2707"
"20191","11","서울시","CS200005","스포츠 강습","4248","4421","6","263","4","192","173"
"20191","11","서울시","CS200015","세무사사무소","5067","5067","2","94","1","52","0"
"20191","11","서울시","CS200020","전자게임장","315","326","8","27","6","21","11"
"20191","11","서울시","CS200025","자동차수리","4283","4648","1","59","2","94","365"
"20191","11","서울시","CS200034","여관","3154","3170","3","88","4","136","16"
"20191","11","서울시","CS200037","노래방","6905","7037","3","241","4","298","132"
"20191","11","서울시","CS200039","DVD방","219","220","5","11","10","22","1"
"20191","11","서울시","CS200040","녹음실","687","688","4","27","1","8","1"
"20191","11","서울시","CS300002","편의점","827","10614","4","432","4","427","9787"
"20191","11","서울시","CS300014","신발","4544","4587","3","134","3","152","43"
"20191","11","서울시","CS300020","서적","3664","3713","3","119","2","69","49"
"20191","11","서울시","CS300024","운동/경기용품","3891","3900","2","94","3","99","9"
"20191","11","서울시","CS300036","조명용품","8705","8713","2","161","1","96","8"
"20192","11","서울시","CS100002","중식음식점","4941","5294","6","338","4","227","353"
"20192","11","서울시","CS100007","치킨전문점","2357","6008","7","397","5","293","3651"
"20192","11","서울시","CS200004","컴퓨터학원","336","341","5","18","3","9","5"
"20192","11","서울시","CS200007","치과의원","4937","4938","2","78","1","60","1"
"20192","11","서울시","CS200011","변리사사무소","668","671","3","17","0","1","3"
"20192","11","서울시","CS200012","법무사사무소","2265","2265","3","64","1","21","0"
"20192","11","서울시","CS200014","회계사사무소","934","934","2","18","2","20","0"
"20192","11","서울시","CS200031","세탁소","4078","5032","3","131","3","133","954"
"20192","11","서울시","CS200045","비디오/서적임대","248","305","4","11","5","15","57"
"20192","11","서울시","CS300007","육류판매","6761","6773","3","220","3","192","12"
"20192","11","서울시","CS300012","한복점","561","562","3","14","3","17","1"
"20192","11","서울시","CS300028","화초","4772","4779","4","177","2","113","7"
"20192","11","서울시","CS300029","애완동물","1658","1697","7","119","4","59","39"
"20192","11","서울시","CS300030","중고가구","142","144","3","4","6","8","2"
"20192","11","서울시","CS300034","악기","815","816","2","18","1","7","1"
"20192","11","서울시","CS300039","모터사이클및부품","588","589","3","20","2","10","1"
"20192","11","서울시","CS100006","패스트푸드점","2549","5103","5","263","4","193","2554"
"20192","11","서울시","CS200001","일반교습학원","13117","14356","4","544","3","363","1239"
"20192","11","서울시","CS200017","골프연습장","1448","1480","4","57","3","46","32"
"20192","11","서울시","CS200021","기타오락장","1484","1539","7","105","7","112","55"
"20192","11","서울시","CS200026","자동차미용","1254","1297","6","73","3","41","43"
"20192","11","서울시","CS200028","미용실","16574","17723","3","545","3","493","1149"
"20192","11","서울시","CS200029","네일숍","3200","3289","7","235","4","131","89"
"20192","11","서울시","CS200030","피부관리실","5067","5218","6","325","5","255","151"
"20192","11","서울시","CS200033","부동산중개업","31009","31017","4","1188","1","406","8"
"20192","11","서울시","CS200038","독서실","2039","2391","6","140","3","74","352"
"20192","11","서울시","CS200047","가정용품임대","533","535","6","34","2","10","2"
"20192","11","서울시","CS300009","청과상","6908","6939","3","237","2","143","31"
"20192","11","서울시","CS300011","일반의류","43674","43797","3","1476","3","1351","123"
"20192","11","서울시","CS300013","유아의류","5066","5083","3","152","2","78","17"
"20192","11","서울시","CS300018","의약품","8169","8661","3","220","2","185","492"
"20192","11","서울시","CS300022","화장품","17194","18750","4","827","4","696","1556"
"20192","11","서울시","CS300033","철물점","3101","3113","1","39","2","48","12"
"20192","11","서울시","CS100003","일식음식점","5475","6330","6","366","5","290","855"
"20192","11","서울시","CS100005","제과점","3512","5558","5","289","3","183","2046"
"20192","11","서울시","CS200003","예술학원","6830","7121","4","306","3","239","291"
"20192","11","서울시","CS200008","한의원","3763","3763","2","77","2","75","0"
"20192","11","서울시","CS200022","복권방","601","601","1","4","2","10","0"
"20192","11","서울시","CS300016","안경","2067","2578","2","41","2","55","511"
"20192","11","서울시","CS300019","의료기기","2351","2364","5","106","2","37","13"
"20192","11","서울시","CS300035","인테리어","5222","5234","2","116","2","99","12"
"20192","11","서울시","CS300038","자동차부품","3187","3217","3","82","1","43","30"
"20192","11","서울시","CS300043","전자상거래업","28622","28708","8","2344","1","265","86"
"20192","11","서울시","CS100001","한식음식점","53588","59785","5","2811","4","2393","6197"
"20192","11","서울시","CS100004","양식음식점","6603","7429","6","446","4","283","826"
"20192","11","서울시","CS200006","일반의원","8676","8715","2","192","1","108","39"
"20192","11","서울시","CS200023","통신기기수리","627","630","3","19","4","24","3"
"20192","11","서울시","CS200027","모터사이클수리","632","632","2","13","3","18","0"
"20192","11","서울시","CS200036","고시원","407","408","5","20","2","6","1"
"20192","11","서울시","CS200041","사진관","4230","4241","4","186","2","97","11"
"20192","11","서울시","CS200043","건축물청소","2535","2588","4","97","1","19","53"
"20192","11","서울시","CS300010","반찬가게","8093","8265","4","335","3","239","172"
"20192","11","서울시","CS300032","가전제품","4181","4189","1","56","1","53","8"
"20192","11","서울시","CS300037","중고차판매","727","729","5","33","2","17","2"
"20192","11","서울시","CS300041","예술품","1625","1627","3","52","2","35","2"
"20192","11","서울시","CS100010","커피-음료","12980","18134","7","1311","5","814","5154"
"20192","11","서울시","CS200013","기타법무서비스","1292","1292","6","71","1","16","0"
"20192","11","서울시","CS200016","당구장","3642","3696","7","251","6","215","54"
"20192","11","서울시","CS200018","볼링장","141","141","0","0","1","2","0"
"20192","11","서울시","CS200035","게스트하우스","911","935","7","67","3","24","24"
"20192","11","서울시","CS200044","여행사","6093","6104","3","208","2","91","11"
"20192","11","서울시","CS300005","주류도매","826","829","3","27","2","15","3"
"20192","11","서울시","CS300021","문구","3847","4292","2","73","2","83","445"
"20192","11","서울시","CS300023","미용재료","1783","1788","4","68","2","34","5"
"20192","11","서울시","CS300025","자전거 및 기타운송장비","848","848","1","10","1","11","0"
"20192","11","서울시","CS300040","재생용품 판매점","1156","1156","2","17","2","19","0"
"20192","11","서울시","CS300042","주유소","969","970","3","33","2","22","1"
"20192","11","서울시","CS200002","외국어학원","3387","3675","4","141","5","191","288"
"20192","11","서울시","CS200010","변호사사무소","3331","3332","3","111","3","83","1"
"20192","11","서울시","CS200019","PC방","1602","1730","6","101","7","124","128"
"20192","11","서울시","CS200024","스포츠클럽","2083","2242","6","133","4","81","159"
"20192","11","서울시","CS300004","핸드폰","5311","5363","5","277","3","152","52"
"20192","11","서울시","CS300006","미곡판매","2881","2885","2","49","1","35","4"
"20192","11","서울시","CS300008","수산물판매","4672","4676","2","100","2","79","4"
"20192","11","서울시","CS300026","완구","1063","1075","4","46","2","21","12"
"20192","11","서울시","CS300031","가구","3308","3312","2","75","2","50","4"
"20192","11","서울시","CS100009","호프-간이주점","10976","12716","5","624","7","927","1740"
"20192","11","서울시","CS200009","동물병원","864","880","2","15","1","9","16"
"20192","11","서울시","CS200032","가전제품수리","2175","2175","6","122","2","33","0"
"20192","11","서울시","CS200042","통번역서비스","961","965","3","25","1","6","4"
"20192","11","서울시","CS200046","의류임대","527","529","5","28","3","15","2"
"20192","11","서울시","CS300001","슈퍼마켓","13197","13549","3","424","4","508","352"
"20192","11","서울시","CS300003","컴퓨터및주변장치판매","9945","9954","2","173","1","142","9"
"20192","11","서울시","CS300015","가방","3081","3089","4","112","3","80","8"
"20192","11","서울시","CS300017","시계및귀금속","5328","5403","2","79","2","83","75"
"20192","11","서울시","CS300027","섬유제품","3795","3809","2","64","2","86","14"
"20192","11","서울시","CS100008","분식전문점","11192","13884","5","657","5","640","2692"
"20192","11","서울시","CS200005","스포츠 강습","4308","4489","5","235","4","167","181"
"20192","11","서울시","CS200015","세무사사무소","5138","5138","2","82","0","11","0"
"20192","11","서울시","CS200020","전자게임장","322","333","10","34","8","27","11"
"20192","11","서울시","CS200025","자동차수리","4259","4621","1","54","2","81","362"
"20192","11","서울시","CS200034","여관","3124","3137","3","92","4","125","13"
"20192","11","서울시","CS200037","노래방","6818","6950","4","278","5","365","132"
"20192","11","서울시","CS200039","DVD방","214","215","4","8","6","13","1"
"20192","11","서울시","CS200040","녹음실","699","701","3","19","1","6","2"
"20192","11","서울시","CS300002","편의점","818","10729","5","498","4","383","9911"
"20192","11","서울시","CS300014","신발","4544","4586","3","120","3","121","42"
"20192","11","서울시","CS300020","서적","3702","3751","2","89","1","51","49"
"20192","11","서울시","CS300024","운동/경기용품","3920","3929","3","114","2","85","9"
"20192","11","서울시","CS300036","조명용품","8775","8783","2","161","1","91","8"
"20193","11","서울시","CS100002","중식음식점","5024","5389","6","343","5","248","365"
"20193","11","서울시","CS100007","치킨전문점","2401","6058","6","359","5","309","3657"
"20193","11","서울시","CS200004","컴퓨터학원","338","343","3","10","2","8","5"
"20193","11","서울시","CS200007","치과의원","4941","4942","1","58","1","54","1"
"20193","11","서울시","CS200011","변리사사무소","690","693","3","23","0","1","3"
"20193","11","서울시","CS200012","법무사사무소","2269","2269","2","37","2","33","0"
"20193","11","서울시","CS200014","회계사사무소","934","934","2","19","2","19","0"
"20193","11","서울시","CS200031","세탁소","4094","5068","3","153","2","117","974"
"20193","11","서울시","CS200045","비디오/서적임대","252","308","3","10","2","7","56"
"20193","11","서울시","CS300007","육류판매","6746","6758","3","207","3","222","12"
"20193","11","서울시","CS300012","한복점","556","557","2","13","3","18","1"
"20193","11","서울시","CS300028","화초","4792","4799","3","140","3","120","7"
"20193","11","서울시","CS300029","애완동물","1668","1708","5","93","5","82","40"
"20193","11","서울시","CS300030","중고가구","141","143","2","3","3","4","2"
"20193","11","서울시","CS300034","악기","812","813","2","13","2","16","1"
"20193","11","서울시","CS300039","모터사이클및부품","595","596","3","16","2","9","1"
"20193","11","서울시","CS100006","패스트푸드점","2591","5161","5","243","4","185","2570"
"20193","11","서울시","CS200001","일반교습학원","13283","14549","4","546","2","353","1266"
"20193","11","서울시","CS200017","골프연습장","1459","1500","4","61","3","41","41"
"20193","11","서울시","CS200021","기타오락장","1480","1529","7","105","8","115","49"
"20193","11","서울시","CS200026","자동차미용","1283","1323","5","70","3","44","40"
"20193","11","서울시","CS200028","미용실","16620","17762","3","455","2","416","1142"
"20193","11","서울시","CS200029","네일숍","3269","3354","5","159","3","94","85"
"20193","11","서울시","CS200030","피부관리실","5119","5266","5","284","5","236","147"
"20193","11","서울시","CS200033","부동산중개업","31855","31863","4","1195","1","349","8"
"20193","11","서울시","CS200038","독서실","2099","2461","6","138","3","68","362"
"20193","11","서울시","CS200047","가정용품임대","555","557","5","29","1","7","2"
"20193","11","서울시","CS300009","청과상","6973","7006","3","209","2","142","33"
"20193","11","서울시","CS300011","일반의류","43980","44107","4","1791","3","1481","127"
"20193","11","서울시","CS300013","유아의류","5168","5183","3","167","1","67","15"
"20193","11","서울시","CS300018","의약품","8158","8653","2","177","2","185","495"
"20193","11","서울시","CS300022","화장품","17219","18755","4","707","4","702","1536"
"20193","11","서울시","CS300033","철물점","3082","3094","1","36","2","55","12"
"20193","11","서울시","CS100003","일식음식점","5480","6325","5","315","5","320","845"
"20193","11","서울시","CS100005","제과점","3544","5558","4","245","4","245","2014"
"20193","11","서울시","CS200003","예술학원","6879","7177","3","229","2","173","298"
"20193","11","서울시","CS200008","한의원","3764","3764","1","54","1","53","0"
"20193","11","서울시","CS200022","복권방","592","592","1","4","2","13","0"
"20193","11","서울시","CS300016","안경","2053","2571","2","46","2","53","518"
"20193","11","서울시","CS300019","의료기기","2380","2393","4","84","2","55","13"
"20193","11","서울시","CS300035","인테리어","5215","5227","2","91","2","98","12"
"20193","11","서울시","CS300038","자동차부품","3204","3233","2","57","1","41","29"
"20193","11","서울시","CS300043","전자상거래업","30946","31034","9","2666","1","340","88"
"20193","11","서울시","CS100001","한식음식점","53762","59918","4","2550","4","2417","6156"
"20193","11","서울시","CS100004","양식음식점","6688","7492","6","427","5","364","804"
"20193","11","서울시","CS200006","일반의원","8729","8768","2","133","1","80","39"
"20193","11","서울시","CS200023","통신기기수리","621","624","4","23","5","29","3"
"20193","11","서울시","CS200027","모터사이클수리","629","629","2","14","3","17","0"
"20193","11","서울시","CS200036","고시원","424","426","5","21","1","3","2"
"20193","11","서울시","CS200041","사진관","4315","4326","4","168","2","83","11"
"20193","11","서울시","CS200043","건축물청소","2629","2682","4","103","0","9","53"
"20193","11","서울시","CS300010","반찬가게","8142","8311","3","260","3","214","169"
"20193","11","서울시","CS300032","가전제품","4159","4167","1","48","2","70","8"
"20193","11","서울시","CS300037","중고차판매","734","736","3","24","2","17","2"
"20193","11","서울시","CS300041","예술품","1644","1646","3","56","2","37","2"
"20193","11","서울시","CS100010","커피-음료","13207","18407","6","1173","5","900","5200"
"20193","11","서울시","CS200013","기타법무서비스","1330","1330","4","52","1","14","0"
"20193","11","서울시","CS200016","당구장","3662","3717","6","210","5","189","55"
"20193","11","서울시","CS200018","볼링장","144","144","2","3","0","0","0"
"20193","11","서울시","CS200035","게스트하우스","964","985","8","82","3","32","21"
"20193","11","서울시","CS200044","여행사","6169","6180","3","162","1","86","11"
"20193","11","서울시","CS300005","주류도매","833","836","3","21","2","14","3"
"20193","11","서울시","CS300021","문구","3851","4289","2","89","2","92","438"
"20193","11","서울시","CS300023","미용재료","1771","1775","3","48","3","61","4"
"20193","11","서울시","CS300025","자전거 및 기타운송장비","840","840","2","19","3","27","0"
"20193","11","서울시","CS300040","재생용품 판매점","1167","1167","2","23","1","12","0"
"20193","11","서울시","CS300042","주유소","982","983","2","24","1","11","1"
"20193","11","서울시","CS200002","외국어학원","3307","3573","3","109","6","211","266"
"20193","11","서울시","CS200010","변호사사무소","3407","3408","4","127","2","51","1"
"20193","11","서울시","CS200019","PC방","1583","1704","6","94","7","120","121"
"20193","11","서울시","CS200024","스포츠클럽","2131","2293","6","127","3","76","162"
"20193","11","서울시","CS300004","핸드폰","5382","5430","5","274","4","207","48"
"20193","11","서울시","CS300006","미곡판매","2906","2910","2","67","1","42","4"
"20193","11","서울시","CS300008","수산물판매","4719","4724","2","112","1","64","5"
"20193","11","서울시","CS300026","완구","1073","1084","4","40","3","31","11"
"20193","11","서울시","CS300031","가구","3319","3323","3","84","2","73","4"
"20193","11","서울시","CS100009","호프-간이주점","10723","12394","5","574","7","896","1671"
"20193","11","서울시","CS200009","동물병원","870","882","2","14","1","12","12"
"20193","11","서울시","CS200032","가전제품수리","2205","2205","3","57","1","27","0"
"20193","11","서울시","CS200042","통번역서비스","983","987","3","29","1","7","4"
"20193","11","서울시","CS200046","의류임대","535","537","4","19","2","11","2"
"20193","11","서울시","CS300001","슈퍼마켓","13010","13361","3","339","4","527","351"
"20193","11","서울시","CS300003","컴퓨터및주변장치판매","9950","9959","2","157","2","152","9"
"20193","11","서울시","CS300015","가방","3094","3102","4","115","3","102","8"
"20193","11","서울시","CS300017","시계및귀금속","5315","5386","2","83","2","100","71"
"20193","11","서울시","CS300027","섬유제품","3748","3762","2","68","3","115","14"
"20193","11","서울시","CS100008","분식전문점","11155","13856","4","607","5","635","2701"
"20193","11","서울시","CS200005","스포츠 강습","4393","4573","5","247","4","163","180"
"20193","11","서울시","CS200015","세무사사무소","5265","5266","3","153","1","25","1"
"20193","11","서울시","CS200020","전자게임장","327","337","8","27","7","23","10"
"20193","11","서울시","CS200025","자동차수리","4216","4575","1","42","2","88","359"
"20193","11","서울시","CS200034","여관","3075","3088","3","91","5","140","13"
"20193","11","서울시","CS200037","노래방","6751","6889","4","253","5","314","138"
"20193","11","서울시","CS200039","DVD방","206","206","3","7","8","16","0"
"20193","11","서울시","CS200040","녹음실","718","720","4","25","1","6","2"
"20193","11","서울시","CS300002","편의점","820","10799","4","433","3","363","9979"
"20193","11","서울시","CS300014","신발","4514","4558","3","124","3","152","44"
"20193","11","서울시","CS300020","서적","3730","3781","2","82","1","52","51"
"20193","11","서울시","CS300024","운동/경기용품","3899","3908","2","76","3","97","9"
"20193","11","서울시","CS300036","조명용품","8857","8865","2","173","1","91","8"
"20194","11","서울시","CS100002","중식음식점","5096","5469","6","313","4","233","373"
"20194","11","서울시","CS100007","치킨전문점","2449","6097","6","362","5","323","3648"
"20194","11","서울시","CS200004","컴퓨터학원","342","347","3","11","2","7","5"
"20194","11","서울시","CS200007","치과의원","4971","4972","1","70","1","40","1"
"20194","11","서울시","CS200011","변리사사무소","715","718","4","25","0","0","3"
"20194","11","서울시","CS200012","법무사사무소","2276","2276","1","33","1","26","0"
"20194","11","서울시","CS200014","회계사사무소","937","937","2","16","1","13","0"
"20194","11","서울시","CS200031","세탁소","4126","5106","3","152","2","114","980"
"20194","11","서울시","CS200045","비디오/서적임대","238","293","3","8","8","23","55"
"20194","11","서울시","CS300007","육류판매","6760","6776","3","203","3","185","16"
"20194","11","서울시","CS300012","한복점","553","554","2","10","2","13","1"
"20194","11","서울시","CS300028","화초","4848","4855","3","143","2","87","7"
"20194","11","서울시","CS300029","애완동물","1676","1716","4","72","4","64","40"
"20194","11","서울시","CS300030","중고가구","137","139","0","0","3","4","2"
"20194","11","서울시","CS300034","악기","808","809","1","11","2","15","1"
"20194","11","서울시","CS300039","모터사이클및부품","600","601","2","10","1","5","1"
"20194","11","서울시","CS100006","패스트푸드점","2692","5315","6","321","3","167","2623"
"20194","11","서울시","CS200001","일반교습학원","13562","14849","4","621","2","321","1287"
"20194","11","서울시","CS200017","골프연습장","1470","1513","4","57","3","44","43"
"20194","11","서울시","CS200021","기타오락장","1481","1532","6","94","6","91","51"
"20194","11","서울시","CS200026","자동차미용","1324","1363","5","73","2","33","39"
"20194","11","서울시","CS200028","미용실","16725","17901","3","499","2","360","1176"
"20194","11","서울시","CS200029","네일숍","3369","3448","6","188","3","94","79"
"20194","11","서울시","CS200030","피부관리실","5127","5278","6","291","5","279","151"
"20194","11","서울시","CS200033","부동산중개업","32817","32825","4","1302","1","340","8"
"20194","11","서울시","CS200038","독서실","2136","2512","6","150","4","99","376"
"20194","11","서울시","CS200047","가정용품임대","578","581","5","27","1","3","3"
"20194","11","서울시","CS300009","청과상","6995","7027","3","174","2","153","32"
"20194","11","서울시","CS300011","일반의류","44095","44228","3","1351","3","1230","133"
"20194","11","서울시","CS300013","유아의류","5251","5266","3","139","1","56","15"
"20194","11","서울시","CS300018","의약품","8215","8716","2","189","1","126","501"
"20194","11","서울시","CS300022","화장품","17154","18671","3","635","4","719","1517"
"20194","11","서울시","CS300033","철물점","3078","3088","1","32","1","38","10"
"20194","11","서울시","CS100003","일식음식점","5517","6343","5","333","5","315","826"
"20194","11","서울시","CS100005","제과점","3608","5595","5","271","4","234","1987"
"20194","11","서울시","CS200003","예술학원","6949","7249","4","254","3","182","300"
"20194","11","서울시","CS200008","한의원","3771","3771","2","56","1","49","0"
"20194","11","서울시","CS200022","복권방","601","601","3","20","2","11","0"
"20194","11","서울시","CS300016","안경","2048","2567","2","46","2","50","519"
"20194","11","서울시","CS300019","의료기기","2461","2475","5","113","1","31","14"
"20194","11","서울시","CS300035","인테리어","5220","5232","2","86","2","81","12"
"20194","11","서울시","CS300038","자동차부품","3233","3262","2","66","1","37","29"
"20194","11","서울시","CS300043","전자상거래업","33521","33618","9","2842","1","258","97"
