기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20194,A,골목상권,3110755,동일여자고등학교,289582,130126,159457,58125,28272,37157,41842,43412,80775,70065,60147,35934,38025,50650,34762,40804,40446,40232,40702,40744,42768,43886
20194,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1195302,561102,634200,155459,150419,186245,177321,203266,322591,375760,242195,115773,115664,174954,170956,171569,170926,171437,167354,164776,170697,178541
20194,A,골목상권,3110753,시흥동 은행나무사거리,1238287,585475,652813,173831,149270,167490,185356,205305,357033,355807,242947,128706,128891,207130,174805,173732,171853,174276,171849,170147,185124,191309
20194,A,골목상권,3110752,한울중학교,983992,448980,535012,164334,113340,132953,141228,157278,274858,316533,206893,97484,90116,138405,134561,141152,137894,138114,137738,136045,141873,151174
20194,A,골목상권,3110751,난곡중학교,1172036,542870,629166,151092,156458,184825,174314,205651,299696,377251,249333,118020,107762,158321,161347,168579,166804,168322,169628,166346,164925,167431
20194,A,골목상권,3110750,시흥4동주민센터(서울신흥초등학교),903327,426352,476975,116190,104083,124482,140203,159908,258462,297507,192706,85248,82623,121087,124156,129136,126651,128979,127926,123809,129208,137618
20194,A,골목상권,3110749,금산초등학교(금천고등학교),652605,312892,339713,117063,64099,95994,95458,102795,177196,210380,144909,66015,60784,83613,86903,96111,95076,94422,93745,92573,88963,91714
20194,A,골목상권,3110748,백산초등학교,570727,268492,302235,106240,69779,79842,84879,85975,144013,162297,117910,63801,62165,87824,76730,82704,81674,81615,81952,81587,80247,80948
20194,A,골목상권,3110747,석수역 1번 출입구,151714,79962,71752,15954,15487,22718,23644,30321,43591,28189,30300,19329,21495,31688,20713,20404,20664,20592,20877,20299,24057,24821
20194,A,골목상권,3110746,금천금빛공원(은행나무사거리서측),378422,181250,197171,46494,49562,55036,56392,65578,105361,79349,66872,45985,50023,80816,55378,52477,52408,53088,51951,52464,58986,57049
20194,A,골목상권,3110745,독산동정훈단지,526312,251103,275210,59018,66771,83612,82563,96638,137711,146322,104850,54921,55516,89185,75518,73380,72767,73822,73099,72529,78547,82169
20194,A,골목상권,3110744,독산동성당,2508704,1178482,1330222,281013,302873,384987,391445,444449,703934,762517,520165,250956,246566,378120,350380,355974,352329,357097,352232,345502,362183,383388
20194,A,골목상권,3110743,시흥초등학교(시흥1동우체국),917045,440893,476153,105691,116084,135072,142323,163332,254544,263419,179743,97754,99381,148629,128120,127146,126438,128670,127208,125951,138845,142787
20194,A,골목상권,3110742,KT금천빌딩(금천구시설관리공단),122697,58920,63778,24453,13080,18620,21095,19171,26278,18732,23466,19432,21089,26422,13556,18176,17974,18179,18204,18221,16478,15465
20194,A,골목상권,3110741,독산2동주민센터,363686,180622,183064,42801,56471,64230,55111,59891,85182,118849,73636,34388,33341,52299,51173,50757,50493,50983,50641,50017,53656,57140
20194,A,골목상권,3110740,금천해태공원,1313044,612001,701043,131276,151744,201853,203346,235889,388936,393846,264465,135881,139239,201378,178236,185517,183965,185021,184235,182021,191622,200663
20194,A,골목상권,3110739,시흥3동 우편취급국,34172,18402,15770,5339,3413,4797,5987,6524,8114,4748,7236,5736,5915,7044,3495,5067,5030,4996,4991,5091,4653,4344
20194,A,골목상권,3110738,문성초등학교,790698,382450,408249,62194,101807,129873,129112,153991,213721,189710,152580,96527,100718,147184,103980,110575,110430,110765,110832,110466,117476,120154
20194,A,골목상권,3110737,금천세무서,1259719,637386,622333,100453,203667,274615,202987,214083,263914,359385,261362,133355,133505,200154,171957,176995,177645,177714,177021,176003,182672,191670
20194,A,골목상권,3110736,독산119안전센터,728611,354476,374135,58516,98568,123498,121302,135848,190876,191906,144571,83636,84670,125868,97960,101452,101165,102078,101470,101649,108630,112169
20194,A,골목상권,3110735,말미고개,1203585,587752,615833,120563,179631,215060,186482,210762,291087,406028,256806,114690,106560,157589,161911,167262,164545,167346,168560,166928,180949,187996
20194,A,골목상권,3110734,금천파출소,47317,23628,23689,4476,7007,8137,7701,7691,12306,8002,8310,6824,7101,11079,6002,6730,6723,6735,6768,7015,7194,6150
20194,A,골목상권,3110733,금천어울림복지센터,295818,144666,151152,38351,39397,56497,48768,48719,64086,74518,56105,34699,35418,55633,39444,41115,40539,41135,40865,40926,45593,45646
20194,A,골목상권,3110732,가산초등학교(세일중학교),434241,236386,197855,40478,87724,93023,64668,65512,82835,119236,91463,49867,48436,68304,56937,62856,62145,62179,61928,60996,61299,62839
20194,A,골목상권,3110731,금천구청역 1번 출입구,328684,164796,163888,31322,44770,58283,54215,58573,81522,58862,65639,47371,51359,67446,38008,47894,47719,47767,47575,47828,46275,43623
20194,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),704133,368484,335649,67632,127459,150078,112638,114312,132014,164169,146807,86472,86408,127370,92909,100402,98934,100792,98462,97243,101900,106398
20194,A,골목상권,3110729,가산동우체국,516785,274989,241797,25080,117770,122000,75349,78761,97825,125862,109761,64770,65487,86895,64009,72724,71971,73630,70974,70797,74540,82150
20194,A,골목상권,3110728,두산초등학교,302624,165431,137192,28819,54015,64990,51194,50053,53554,81178,65728,36221,35203,45391,38901,45525,45244,44564,43715,44109,39948,39517
20194,A,골목상권,3110727,독산역 1번 출입구,197141,105635,91507,19183,39611,45086,31002,28299,33959,42268,45481,26319,26525,34384,22166,29546,29249,28431,29298,29240,25675,25703
20194,A,골목상권,3110726,금천철쭉어린이공원(금하마을),441443,214572,226870,82702,47217,66046,74366,65572,105538,119258,94042,48410,48518,72384,58832,62178,60798,62290,62372,60902,65376,67528
20194,A,골목상권,3110725,가산동주민센터,257615,137019,120596,10756,64490,65884,49417,37542,29524,55836,51825,37856,41060,44803,26236,37417,38355,38756,38220,37981,33854,33036
20194,A,골목상권,3110724,금천구립가산도서관,377124,208748,168375,22072,82906,101709,59185,50748,60504,120927,83405,37894,35398,50278,49220,52935,52473,52607,52721,51853,55479,59057
20194,A,골목상권,3110723,가산디지털단지역 1번 출입구,313107,173778,139329,19689,55163,63743,64803,53035,56674,80747,67825,40337,41358,48661,34178,49845,49080,46370,46644,47870,36541,36757
20194,A,골목상권,3110722,G타워,320135,181356,138781,12642,93386,100783,53483,30114,29728,87228,71727,41734,39396,42999,37052,48866,47935,47260,46852,46745,40680,41797
20194,A,골목상권,3110721,가리봉파출소,795034,425103,369930,33575,178355,191413,125257,121627,144806,200301,173050,101437,100898,123156,96191,116890,115475,117439,113818,110924,103062,117427
20194,A,골목상권,3110720,대림역 2번,864157,415327,448831,77548,96695,137662,154342,168595,229316,244273,173653,91822,94183,143865,116360,119413,120150,118188,120510,121382,128690,135823
20194,A,골목상권,3110719,영서중학교,287650,150597,137052,34143,46124,68369,58825,36510,43678,48990,63634,52416,50015,47487,25109,48208,47655,44375,44941,45856,28156,28460
20194,A,골목상권,3110718,한국SGI본부,955467,469332,486135,88065,190618,214474,146183,134765,181362,184441,180720,134377,141834,197096,116998,131181,133246,134866,134573,137622,148858,135122
20194,A,골목상권,3110717,남구로역 2번,3556116,1780956,1775159,305115,410573,677669,684540,592760,885459,915200,756348,422364,415518,597182,449504,525993,515847,511932,512160,508590,473322,508272
20194,A,골목상권,3110716,구로나눔길,275890,130693,145197,28035,38548,45393,49220,50021,64671,76068,57118,32669,31548,43691,34796,39095,38947,38537,38295,38162,40828,42025
20194,A,골목상권,3110715,구로구민회관,358313,178640,179673,51958,52219,59910,62708,58512,73006,83056,76128,50038,48571,59743,40775,52947,52608,52205,51481,51057,48804,49210
20194,A,골목상권,3110714,구로4동주민센터,1285006,616805,668201,110946,148175,200455,224954,233801,366678,355897,250749,148823,152910,211735,164893,182920,181386,180931,180839,179554,184117,195258
20194,A,골목상권,3110713,구로보건소,2736651,1324458,1412193,325226,373335,477799,453104,437980,669207,679490,559331,346715,340270,465919,344926,389575,382671,386717,384459,378222,396470,418535
20194,A,골목상권,3110712,남구로역 5번,1694893,800725,894167,157938,191735,300668,310749,287011,446793,537428,332748,169091,170997,251297,233333,242335,241024,237710,237616,237315,243579,255315
20194,A,골목상권,3110711,구로초등학교,1539817,737075,802742,168161,209999,250568,264982,260942,385164,417380,327403,185918,182352,235155,191611,221448,223429,220887,217889,215520,216514,224132
20194,A,골목상권,3110710,남구로역 3번,2462331,1259815,1202516,168028,284545,418351,445381,475091,670936,635854,506248,304447,304904,407090,303790,354481,347301,342536,343625,342070,346822,385494
20194,A,골목상권,3110709,구로119안전센터,924239,451405,472834,80702,117321,148719,161285,173299,242912,242502,194626,110620,104409,150410,121670,133826,133148,130375,131524,131934,128769,134662
20194,A,골목상권,3110708,화원어린이공원,428346,204452,223894,43152,52815,67167,75304,76633,113276,117988,89963,47756,47716,69980,54943,59560,58434,59636,58761,57177,64748,70029
20194,A,골목상권,3110707,구로창업지원센터,1324239,656838,667401,303208,129133,194316,222099,197925,277557,247395,275359,205787,209994,247214,138488,188390,186668,189540,188275,185484,189301,196578
20194,A,골목상권,3110706,그라운드 고척,299830,154697,145133,60931,54389,36349,45228,41038,61895,56906,58327,45060,46921,59597,33018,42537,41324,42736,42020,41304,44512,45396
20194,A,골목상권,3110705,고산초등학교,51164,26555,24607,9766,9677,6325,7605,7118,10672,11818,9816,6586,7051,9369,6523,7159,7106,7244,7149,7171,7707,7628
20194,A,골목상권,3110704,고척중학교,50004,23903,26101,10078,6976,6230,7788,7722,11210,14621,10112,5293,5385,7445,7150,7135,7183,7206,7141,7228,7153,6961
20194,A,골목상권,3110703,개봉역,654411,314106,340305,112052,79541,93935,105638,98759,164486,124590,126900,86634,93029,140309,82951,90428,90825,91707,90655,89844,101130,99825
20194,A,골목상권,3110702,개봉초등학교,490143,221018,269126,84051,41167,70738,75861,76865,141461,124954,96223,55333,57680,88141,67812,69819,69560,69017,68776,68894,70792,73284
20194,A,골목상권,3110701,고척동성당,410817,185842,224975,93904,39823,50675,68580,60492,97340,101819,83986,54134,53861,68985,48032,58729,58342,59147,58385,57699,58874,59639
20194,A,골목상권,3110700,고척초등학교,1193226,568331,624895,215792,133003,154551,184501,191874,313506,307132,252946,148441,144964,192671,147072,171355,168418,169403,164629,163548,173352,182523
20194,A,골목상권,3110699,덕의초등학교,503117,242951,260167,106752,54820,62321,82453,73177,123594,126334,102330,60314,61654,87894,64590,70841,69861,70004,70776,69985,74573,77076
20194,A,골목상권,3110698,개웅초등학교(개웅중학교),665831,305778,360053,138020,72398,97708,94894,93019,169793,213882,139559,65032,61095,93120,93143,93712,93715,94540,95007,92666,95175,101015
20194,A,골목상권,3110697,개봉3동주민센터,515275,245967,269309,92979,54875,81107,80949,75570,129798,143766,106165,57629,59213,84252,64250,70574,69342,70286,70523,68076,80145,86332
20194,A,골목상권,3110696,오류동역 1번,588118,281978,306140,72944,76577,102988,87915,83018,164676,183848,124836,56141,53455,87413,82425,81259,80305,81793,83343,81258,88507,91653
20194,A,골목상권,3110695,개봉1동주민센터,1537929,747276,790653,210822,185892,198541,223068,259997,459608,442358,312526,167763,165254,241831,208198,216851,214879,216499,213360,212761,230600,232980
20194,A,골목상권,3110694,세곡초등학교,2122938,1022271,1100667,379298,243947,284658,337590,342233,535213,616299,438440,223795,219570,334318,290514,302815,298402,301938,300047,294408,308262,317065
20194,A,골목상권,3110693,오류동역 4번,115060,53372,61687,10008,21729,28920,13044,12043,29316,40388,23907,9808,9691,14863,16403,16248,16643,16938,16534,16039,16341,16317
20194,A,골목상권,3110692,큰굴다리,805970,395306,410664,103012,102942,122314,128674,128463,220564,221395,168493,89951,89903,131530,104697,111819,111268,111761,110996,109161,122524,128440
20194,A,골목상권,3110691,개봉중학교,818106,391841,426265,132668,91114,96941,130319,123860,243204,220666,167970,94503,90859,133664,110445,118326,116236,113273,115672,115181,116697,122723
20194,A,골목상권,3110690,오류2동버들시장,1991168,914132,1077035,245128,279188,332367,294996,269103,570386,548939,413944,215353,209733,327647,275551,274916,267766,277274,279983,275893,297357,317978
20194,A,골목상권,3110689,오류동역 3번,749579,371674,377907,103827,115967,123697,112994,103777,189317,205567,146843,81385,82716,127352,105719,102673,103414,103507,103420,102846,114234,119486
20194,A,골목상권,3110688,오류지구대,953383,454720,498662,123179,121705,143474,148338,144994,271693,216918,183896,107159,117899,192678,134833,129288,129549,133625,128809,127804,146025,158283
20194,A,골목상권,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",163172,71924,91249,37693,14864,23305,26290,19932,41088,43034,35568,19212,18671,25584,21104,22955,23034,22580,22976,22998,23605,25022
20194,A,골목상권,3110686,수궁동주민센터,1084179,513008,571171,203206,127400,141756,171541,171881,268396,303064,217221,111310,113724,186967,151894,142107,143639,150480,148246,150928,157766,191014
20194,A,골목상권,3110685,금강수목원아파트,76325,36371,39954,15647,8068,11193,11628,11824,17966,22630,17075,7597,7538,11052,10436,10746,10549,10676,10501,10349,11305,12197
20194,A,골목상권,3110684,서울공연예술고등학교,384587,176681,207907,89353,42248,48868,59437,57425,87257,115380,83631,41157,35768,56644,52007,56184,57102,55169,54604,53783,53057,54686
20194,A,골목상권,3110683,오류고등학교,200194,89385,110809,46213,20853,26892,30390,30214,45633,60094,44994,20950,20202,28167,25787,29195,30172,29038,28596,27936,27312,27947
20194,A,골목상권,3110682,온수역 8번,19193,9405,9789,4401,1882,2556,2972,2798,4584,5566,4244,2257,2172,2654,2301,2835,2864,2779,2754,2740,2597,2625
20194,A,골목상권,3110681,온수역 1번,32196,15526,16671,5399,4567,5150,4733,4487,7860,5474,7288,4334,4700,6368,4033,4791,4814,4757,4738,4663,4237,4197
20194,A,골목상권,3110680,온수역 5번(온수산업단지),314814,152694,162119,45668,33915,56000,51895,47049,80288,74583,66483,38999,38965,54745,41038,44619,44692,44365,45058,44088,44543,47448
20194,A,골목상권,3110679,염창역 2번,279503,136585,142918,31326,43988,58886,48850,41990,54462,66714,59751,33581,32922,48397,38140,38974,39468,39967,40348,40428,40010,40310
20194,A,골목상권,3110678,염창무학아파트,216238,101419,114820,36908,27402,44296,39279,29881,38473,60762,43070,23522,24738,35696,28452,30498,30591,30817,30739,30228,31794,31570
20194,A,골목상권,3110677,등촌역 1번,241727,113393,128336,36546,30162,50618,41381,35858,47163,72212,51357,25948,25107,34494,32610,35641,35729,35510,35010,34842,32653,32344
