기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
20224,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20223,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20222,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20221,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20214,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20213,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20212,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20211,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20204,A,골목상권,3110558,경성고등학교,30,2,1,,,2,1,,,,,,,,,,,,,10
20224,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20223,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20222,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20221,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20214,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20213,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20212,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20211,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20204,A,골목상권,3110559,성산중학교,7,,,,,,,,,,,,,,,,,,,5
20224,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20223,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20222,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20221,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20214,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20213,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20212,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20211,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20204,A,골목상권,3110413,누원고등학교,8,1,,,,2,1,,,,,,,,,,,,,2
20224,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20223,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20222,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20221,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20214,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20213,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20212,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20211,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20204,A,골목상권,3110444,수색성당,8,,,,,,,,,,,,,,,,,,,5
20224,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20223,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20222,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20221,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20214,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20213,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20212,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20211,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20204,A,골목상권,3110445,덕산중학교,2,,,,,,,,,,,,,,,,,,,2
20224,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20223,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20222,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20221,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20214,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20213,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20212,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20211,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20204,A,골목상권,3110446,내를건너서숲으로도서관,10,1,,,,,,,,,,,,,,,,,,5
20224,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20223,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20222,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20221,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20214,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20213,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20212,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20211,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20204,A,골목상권,3110427,노원 을지대학교병원,5,,,,,1,,,,,,,,,,,,,,1
20224,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20223,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20222,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20221,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20214,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20213,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20212,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20211,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20204,A,골목상권,3110428,상계5동주민센터,29,1,,,,3,,,,,,,,,,,,,,8
20224,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20223,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20222,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20221,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20214,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20213,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20212,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20211,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20204,A,골목상권,3110477,은평세무서,21,3,2,,2,1,,,,,,,,,,,,,,5
20224,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20223,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20222,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20221,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20214,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20213,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20212,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20211,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20204,A,골목상권,3110478,응암1동주민센터,13,1,,,,2,,,,,,,,,,,,,,3
20224,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20223,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20222,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20221,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20214,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20213,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20212,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20211,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20204,A,골목상권,3110453,신사1동주민센터,30,2,,,,1,2,,,,,,,,,,,,,7
20224,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20223,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20222,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20221,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20214,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20213,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20212,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20211,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20204,A,골목상권,3110454,선정중학교,8,1,,,,,,,,,,,,,,,,,,2
20224,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20223,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20222,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20221,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20214,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20213,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20212,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20211,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20204,A,골목상권,3110511,연희초등학교,17,,,,1,1,,,,,,,,1,,,,,,3
20224,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20223,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20222,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20221,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20214,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20213,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20212,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20211,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20204,A,골목상권,3110512,연희지하차도,10,1,,,,,,,,,,,,,,,,,,2
20224,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20223,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20222,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20221,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20214,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20213,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20212,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20211,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20204,A,골목상권,3110513,연희파출소,12,2,2,,,,,,,,,,,,,,,,,4
20224,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20223,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20222,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20221,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20214,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20213,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20212,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20211,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20204,A,골목상권,3110515,홍은중학교,11,1,,,,,,,,,,,,,,,,,,6
20224,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20223,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20222,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20221,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20214,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20213,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20212,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20211,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20204,A,골목상권,3110516,정원여중,10,1,,,,,,,,,,,,,,,,,,9
20224,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20223,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20222,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20221,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20214,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20213,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20212,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20211,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20204,A,골목상권,3110564,홍대입구역 3번,4,,,,,2,,,,,,,,,1,,,,,
20224,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20223,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20222,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20221,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20214,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20213,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20212,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20211,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20204,A,골목상권,3110479,연신내역 2번,15,,,,,2,,,,,,,1,,,,,,,3
20224,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20223,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20222,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20221,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20214,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20213,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20212,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20211,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20204,A,골목상권,3110529,홍제3동주민센터,30,1,1,,,3,,,,,,,,,1,,,,,11
20224,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20223,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20222,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20221,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20214,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20213,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20212,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20211,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20204,A,골목상권,3110501,연희어린이공원,8,,,,,2,,,,,,,,,,,,,,2
20224,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20223,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20222,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20221,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20214,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20213,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20212,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20211,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20204,A,골목상권,3110502,남가좌파출소,27,1,1,,,3,,,,,,,,,,,,,,5
20224,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20223,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20222,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20221,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20214,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20213,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20212,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20211,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20204,A,골목상권,3110503,명지대학교교회,31,,1,,,1,2,,,,2,,,,,,,,,12
20224,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20223,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20222,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20221,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20214,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20213,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20212,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20211,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20204,A,골목상권,3110504,명지전문대,1,,,,,,,,,,,,,,,,,,,
20224,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20223,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20222,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20221,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20214,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20213,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20212,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20211,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20204,A,골목상권,3110482,연신초등학교,4,1,,,,1,,,,,,,,,,,,,,
20224,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20223,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20222,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20221,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20214,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20213,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20212,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20211,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20204,A,골목상권,3110532,아현역 2번,19,2,2,,,2,,,,,,,,,,,,,,3
20224,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20223,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20222,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20221,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20214,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20213,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20212,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20211,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20204,A,골목상권,3110533,충정로역 7번,1,,,,,,,,,,,,,,,,,,,
20224,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20223,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20222,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20221,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20214,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20213,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20212,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20211,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20204,A,골목상권,3110565,홍익대,3,,,,,,,,,,,,,,,,,,,3
20224,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20223,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20222,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20221,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20214,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20213,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20212,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20211,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20204,A,골목상권,3110419,수락산디자인거리,25,1,,,,1,,,,,,,,1,,,,,,9
20224,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20223,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20222,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20221,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20214,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20213,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20212,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20211,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20204,A,골목상권,3110530,아현역 1번,2,,,,,,,,,,,,,,,,,,,2
20224,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20223,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20222,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20221,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20214,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20213,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20212,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20211,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20204,A,골목상권,3110531,홍지문,6,,,,,,,,,,,,,,,,,,,4
20224,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20223,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20222,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20221,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20214,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20213,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20212,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20211,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20204,A,골목상권,3110577,용강동주민센터,13,2,,,,1,1,,,,,,,,,,,,,
20224,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20223,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20222,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20221,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20214,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20213,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20212,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20211,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20204,A,골목상권,3110578,대흥역 2번,19,4,,,,1,,,,,,,,,,,,,,7
20224,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20223,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20222,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20221,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20214,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20213,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20212,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20211,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
20204,A,골목상권,3110551,성서초등학교,9,,,,,1,,,,,,,,,1,,,,,1
