"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20231","A","골목상권","3110139","자양4동주민센터","3438320","07","9530452738","2625718414","1153946679","708780326","1266219037","1507557442","346386977","302105561","1210679696","409058606"
"20231","A","골목상권","3110140","건대입구역 6번","2954607","06","13278209837","3556349065","1652303120","998690673","1702521167","2023283554","489229102","448224088","1811748512","595860556"
"20231","A","골목상권","3110141","건대입구역 1번","2472228","06","7155384774","1727126813","973326473","502193951","865914438","904563651","270947304","282877494","1257478458","370956192"
"20231","A","골목상권","3110142","화양사거리","2566951","06","9582793971","2328674759","1297924432","700626494","1153476388","1238118933","366181967","378519373","1625569968","493701657"
"20231","A","골목상권","3110143","뚝섬유원지역 1번","4423988","08","6232381777","1564621608","756029988","442040298","768208189","1053609681","227695573","180655863","970182544","269338033"
"20231","A","골목상권","3110144","어린이대공원역 4번","2607882","06","8335203332","1909860894","1140267525","671022587","920439061","1167155996","347043128","326743892","1422344537","430325712"
"20231","A","골목상권","3110145","장안초등학교","2831468","06","3802667074","947296840","493530822","307444213","448605893","561627873","149163844","138675964","574426852","181894773"
"20231","A","골목상권","3110146","신자초등학교","3817996","08","9707541356","2443484841","1175113092","684675361","1192254251","1627692446","351675806","283828352","1532541288","416275919"
"20231","A","골목상권","3110147","능동우편취급국","2569115","06","9038924562","2544797473","1093551781","689137274","1195804755","1392111705","311618185","304713198","1116639856","390550335"
"20231","A","골목상권","3110148","어린이대공원역 3번","2492429","06","5591327142","1234344116","779276287","435718034","617393082","733297180","236725085","225556972","1032255461","296760925"
"20231","A","골목상권","3110149","세종대학교","2727665","06","3966975448","1067609413","491379373","299611373","507094436","614087029","140995852","135967660","533465934","176764378"
"20231","A","골목상권","3110150","중곡1동 마을마당","2529707","06","7433667826","2090535036","898731155","566130895","993267854","1185993122","259431593","244740984","873569350","321267837"
"20231","A","골목상권","3110151","자양한강도서관","2794882","06","10231575811","2739759564","1226005469","725945397","1313421123","1650107090","349446750","316482924","1476488460","433919034"
"20231","A","골목상권","3110152","중곡어린이공원","2403496","05","4934501957","1440899351","587953737","364417061","689699047","757309085","168003085","161976086","556502343","207742162"
"20231","A","골목상권","3110153","중곡1동주민센터","2545212","06","8054079897","2222195065","974365119","609331641","1060160465","1302736900","281422090","262095925","993781069","347991623"
"20231","A","골목상권","3110154","광진정말공원","2676393","06","14286173782","3871356548","1710807454","1027590902","1839649531","2285446718","482618322","450353607","2011789332","606561368"
"20231","A","골목상권","3110155","광진구청","2976566","06","9544533797","2444608404","1182398622","782194311","1142798136","1579522863","381256475","311618504","1305248161","414888321"
"20231","A","골목상권","3110156","군자역 5번","2779145","06","7994323513","2071226208","982604546","614646687","979679375","1297661230","293940276","265398711","1142191297","346975183"
"20231","A","골목상권","3110157","자양동우체국","2821124","06","11409149507","3000529428","1380413781","825590949","1455100378","1879928160","412777358","349630074","1621189368","483990011"
"20231","A","골목상권","3110158","중곡3동주민센터","2385639","05","10425462372","2983503036","1230639116","748682681","1460991369","1619657781","356626439","328925826","1267472426","428963698"
"20231","A","골목상권","3110159","구의역 4번","2779954","06","16465240775","4350397547","2002448954","1263717477","2053354562","2675031539","605451357","527148658","2283122384","704568297"
"20231","A","골목상권","3110160","광진경찰서","2729040","06","5751553776","1453411941","719667545","484920964","681228152","966832132","234062169","190499605","765124660","255806608"
"20231","A","골목상권","3110161","중곡역 3번","2510111","06","12486447975","3467146060","1481064589","894259553","1712548465","1991589286","430775411","386105117","1604417075","518542419"
"20231","A","골목상권","3110162","군자역 4번","2569796","06","10470984918","2731827898","1266858894","771064423","1328838373","1749855513","375733734","325144812","1475233920","446427351"
"20231","A","골목상권","3110163","성자초등학교","2868233","06","8862951668","2309997576","1079548282","648575331","1126315006","1472023005","332934487","269396406","1247098620","377062955"
"20231","A","골목상권","3110164","아차산역 5번","2827772","06","6569308371","1681060050","796693672","493942451","807611213","1098939425","242008144","206198178","965209476","277645762"
"20231","A","골목상권","3110165","국립정신건강센터","2510413","06","11074110613","2937948703","1333814805","798025507","1449576764","1841125787","385015535","338014306","1516339561","474249645"
"20231","A","골목상권","3110166","구의1동주민센터","2721601","06","12476133168","3255409906","1540636901","1009839707","1535219383","2074023464","482027054","409000051","1624227052","545749650"
"20231","A","골목상권","3110167","용마초등학교","2562230","06","15337903196","3996691777","1854348219","1119647365","1960542612","2569926875","547930994","470298049","2163714240","654803065"
"20231","A","골목상권","3110168","대원고등학교","2531846","06","7951165619","2073625131","961297238","568919393","1039836423","1345075618","280583606","235972572","1103078844","342776794"
"20231","A","골목상권","3110169","성동초등학교","3234583","07","6497225100","1665554790","796591725","487057967","826703766","1103440857","251876536","195500176","891301672","279197611"
"20231","A","골목상권","3110170","동대부여고","2726063","06","11317638469","3056616809","1376384666","860760484","1460927622","1847373941","406849325","365623163","1455321251","487781208"
"20231","A","골목상권","3110171","중곡4동주민센터","2428639","05","8113188595","2145354771","976064342","579252417","1075547317","1360993713","281258809","242614044","1103251814","348851368"
"20231","A","골목상권","3110172","광진초등학교","3121869","07","9069980882","2339472986","1099898398","668000023","1154259996","1524845326","336598700","274739995","1286102004","386063454"
"20231","A","골목상권","3110173","구남초등학교","3905907","08","3668506202","899894497","452900301","279605021","451376215","637489954","149179995","107373106","532408713","158278400"
"20231","A","골목상권","3110174","아차산역 1번","2535531","06","14256368463","3674286000","1730175817","1035473129","1851024462","2426485734","532604059","423560253","1977832348","604926661"
"20231","A","골목상권","3110175","푸른동산공원","3138554","07","11171761856","2946213598","1356450569","832477057","1414985242","1835166220","408550290","350979907","1550328922","476610051"
"20231","A","골목상권","3110176","해오름공원","2445148","06","12782484233","3383841350","1538818074","911693333","1701072480","2141675797","455352378","381542552","1725094117","543394152"
"20231","A","골목상권","3110177","동의초등학교","2667296","06","7784596141","1930415989","954614650","572979891","981093088","1362010475","304713029","227208838","1119057859","332502322"
"20231","A","골목상권","3110178","장로회신학대학교","3787985","08","3227755531","784462865","392643936","236358419","399582891","559113108","127667747","92186368","500280042","135460155"
"20231","A","골목상권","3110179","광나루역 1번","4747418","08","5355463414","1262363216","639390108","369787457","628313453","936461975","188615654","148644518","954702240","227184793"
"20231","A","골목상권","3110180","광진정보도서관","4403685","08","4379602040","1059314537","536995857","321962305","543024462","764277772","179049122","124016947","666143678","184817360"
"20231","A","골목상권","3110181","신설동역 9번","3586958","07","9398231095","2347787608","1155011294","712916823","1191597940","1587616639","369841419","285687387","1341441568","406330417"
"20231","A","골목상권","3110182","용두희망어린이공원","3137624","07","5711900124","1454700127","713581061","435913214","730280769","933714088","228903654","180543414","781793383","252470414"
"20231","A","골목상권","3110183","한국의류시험연구원","2769720","06","4811889646","1211423381","586607969","382304328","605142439","806869153","199940423","145074942","673367096","201159915"
"20231","A","골목상권","3110184","용두사거리","2716195","06","4755695889","1226851852","576057556","375248031","612198857","789062581","190396736","144118048","642536483","199225745"
"20231","A","골목상권","3110185","용두초등학교","2786784","06","3768340494","1027895927","452561559","279771959","516979357","611875932","138958568","113673089","467782834","158841269"
"20231","A","골목상권","3110186","종암초등학교","3240784","07","4567682904","1138876897","573787045","343312494","575317462","746056711","185094201","142997440","659291751","202948903"
"20231","A","골목상권","3110187","제기동역 6번","2965042","06","9535353932","2472644143","1156217836","727801870","1236496970","1599068917","374976201","285050375","1282954550","400143070"
"20231","A","골목상권","3110188","용두동신동아아파트","2987700","07","9239300201","2474638725","1115115123","683361824","1244947393","1538990623","339125939","276953167","1171236324","394931083"
"20231","A","골목상권","3110189","제기동역 1번","2927898","06","7306715807","1861531138","896016844","573428727","928790187","1229299468","301406293","220967581","987232545","308043024"
"20231","A","골목상권","3110190","고대앞사거리","2948432","06","5708385536","1512616945","723297823","422484225","747526686","855885568","210375453","197032920","774482881","264683035"
"20231","A","골목상권","3110191","고려대역 6번","2824218","06","4773316467","1322189097","600954499","356089685","644122174","692233604","171397875","169900735","596993206","219435592"
"20231","A","골목상권","3110192","동의보감타워","3317330","07","3440623903","932348366","414284896","255241771","467059234","564797921","127375120","104525736","429679233","145311626"
"20231","A","골목상권","3110193","고려대역 4번","2764609","06","4523190078","1300482525","555766517","333862069","634009026","655429052","158462302","156272784","528616700","200289103"
"20231","A","골목상권","3110194","홍파초등학교","2208742","05","5148208977","1555822489","607394639","388972636","757760358","761223865","177468958","168805151","516965433","213795448"
"20231","A","골목상권","3110195","동대문구청","2896779","06","5519997590","1574249437","655506167","409241009","786390788","857384323","202080424","172195795","636805937","226143710"
"20231","A","골목상권","3110196","홍릉근린공원","2701818","06","4757748446","1494353811","550871979","347833311","727990416","670978813","155056574","156841509","460832709","192989324"
"20231","A","골목상권","3110197","세종대왕기념관교차로","2900666","06","2944510401","885309796","350753076","207900112","438391969","406706232","98710932","98983473","333179304","124575507"
"20231","A","골목상권","3110198","동대문중앙새마을금고본점","2146582","05","2825237968","816495127","336633696","214096722","409236324","439928113","101769016","88005625","299927680","119145665"
"20231","A","골목상권","3110199","홍릉시장","2469575","06","5856567652","1744835616","688074391","435475148","866919160","878207216","202746503","184974983","613152211","242182424"
"20231","A","골목상권","3110200","동대문경찰서","2667803","06","5357154491","1591879247","624955877","391369814","799083729","805261166","181613368","165700138","576673895","220617257"
"20231","A","골목상권","3110201","전농119안전센터","2630824","06","3560062746","1053977588","415481716","257357768","518873989","516551120","131259369","112339677","415252209","138969310"
"20231","A","골목상권","3110202","전농1동주민센터(전농시장)","3704422","07","3945896100","1133461852","464610215","284807730","553187456","589130064","145540521","123260032","494181859","157716371"
"20231","A","골목상권","3110203","떡전교사거리","2634645","06","5659266650","1658784918","665518694","414109295","823211952","862993569","192747086","176786321","629848124","235266691"
"20231","A","골목상권","3110204","간데메공원","3792015","08","9277651284","2399004725","1096880681","678111454","1174633216","1507462654","346861403","274727059","1424278372","375691720"
"20231","A","골목상권","3110205","경희대삼거리","3214806","07","6631618053","1641430744","878828642","461317979","818125408","888643883","241270232","247071349","1121644669","333285147"
"20231","A","골목상권","3110206","텃골근린공원","2802464","06","7966010184","2186617591","942477067","571665662","1059927770","1271152120","264281033","247414926","1086625199","335848816"
"20231","A","골목상권","3110207","시립대앞사거리","2614705","06","4654122752","1311304404","559757918","354837776","632725262","719429575","164501066","151829031","560632903","199104817"
"20231","A","골목상권","3110208","시조사삼거리","3122096","07","6653665190","1811791045","820709039","492392737","878364317","982371116","237729298","224868535","908863674","296575429"
"20231","A","골목상권","3110209","답십리 장령당공원","2766059","06","6309397368","1590888476","745621486","472430912","786359743","1046931519","237312408","186257742","988240820","255354262"
"20231","A","골목상권","3110210","서울시립대","2612909","06","6723833852","1869648648","816900778","510567633","895693350","1028774909","240823504","222245172","847757252","291422606"
"20231","A","골목상권","3110211","전곡마을마당공원","2575087","06","8764187469","2431300774","1038714277","635054642","1181924834","1374358628","296553872","272791217","1164261372","369227853"
"20231","A","골목상권","3110212","답십리초등학교","3188533","07","9805476876","2567969458","1157523991","720903972","1267243990","1582905683","361226226","290654393","1458595885","398453278"
"20231","A","골목상권","3110213","청량초등학교","2644589","06","4393826704","1038090649","609059134","289966059","539281277","518443543","159655835","178671507","822713948","237944752"
"20231","A","골목상권","3110214","경희대후문","2972188","06","5056669976","1287443066","679225180","342671005","654407072","625432657","176974740","198343800","829797427","262375029"
"20231","A","골목상권","3110215","회기역 1번","3037573","07","4833480210","1203643684","638175261","346516001","601728514","656162170","182555597","179890133","786072616","238736234"
"20231","A","골목상권","3110216","전농중학교","3025475","07","6026473776","1674110547","705970445","413827033","820379876","924799666","199845811","179492456","856809118","251238824"
"20231","A","골목상권","3110217","자동차부품상가","3207425","07","5857493357","1519449973","700985397","455581645","752302277","939842292","243865874","174721579","836847370","233896950"
"20231","A","골목상권","3110218","답십리사거리","3154906","07","8989308349","2513616734","1055611471","634145394","1239354820","1388903955","314167406","269731528","1207161111","366615930"
"20231","A","골목상권","3110219","삼육보건대학교","2924282","06","7579314425","2085782091","947216741","565493329","992130928","1085903551","266040347","270289402","1020501857","345956179"
"20231","A","골목상권","3110220","외대앞역 1번","2805248","06","7983799989","2249420782","1009137088","573532812","1084856901","1014450010","263209726","302628880","1106982236","379581554"
"20231","A","골목상권","3110221","의릉","3299470","07","4153099857","1217656634","486543598","297359914","578334307","604476686","135652357","134670370","526657836","171748155"
"20231","A","골목상권","3110222","회기역 2번","2728084","06","3098854223","873914190","382037204","224741975","421894532","441095455","107181142","107810418","402325919","137853388"
"20231","A","골목상권","3110223","군자초등학교","2647614","06","4406757213","1130280157","550634910","341778700","562598179","739684748","195924135","132956805","567830872","185068707"
"20231","A","골목상권","3110224","외대앞역 2번","2938519","06","5673122175","1746026186","674271213","417595778","821002141","771634568","179787827","198378448","620802719","243623295"
"20231","A","골목상권","3110225","촬영소사거리","2640624","06","8960195881","2594293578","1065565174","640090127","1272452968","1347117022","331642304","277059795","1067045297","364929616"
"20231","A","골목상권","3110226","장안1동주민센터","2504842","06","17166234629","4487761339","2109515602","1314840253","2231054692","2796220562","746014133","515145050","2262555177","703127821"
"20231","A","골목상권","3110227","답십리공원","2734796","06","7922226968","2256505591","938452219","556086292","1105540917","1193516333","284590454","241862341","1022173570","323499251"
"20231","A","골목상권","3110228","장안근린공원","2628856","06","12181519733","3250393653","1474326947","879993851","1605575462","1940186913","488957507","362463954","1681793156","497828290"
"20231","A","골목상권","3110229","장평중학교","2799438","06","11488681685","2809235096","1430459935","888165516","1405825815","1976563802","509439113","333687967","1651573675","483730766"
"20231","A","골목상권","3110230","장안현대홈타운1차아파트","3083965","07","10191619410","2428867752","1271715175","797519583","1223120846","1768344095","468102116","291166299","1517816721","424966823"
"20231","A","골목상권","3110231","장안교","2729364","06","4238211696","1091998674","512042226","306448174","537648799","697087989","166550715","122336748","628145595","175952776"
"20231","A","골목상권","3110232","동대부고","3253553","07","8352647548","2135068452","1010186095","587339924","1045623456","1376991656","323139574","242341174","1282943141","349014076"
"20231","A","골목상권","3110233","중랑역 1번","2271630","05","7075388680","2149773989","816245392","512819567","1080890728","1035172601","244449239","224098444","730805922","281132798"
"20231","A","골목상권","3110234","중랑역 4번","2372455","05","6410825864","1781594140","756797903","489315527","893361921","1002020619","249960664","197977284","784686196","255111610"
"20231","A","골목상권","3110235","세화어린이공원","2186321","05","5217255050","1639143599","601508981","369172256","828526358","743299596","179967017","166156016","483103069","206378158"
"20231","A","골목상권","3110236","신묵초등학교","2491559","06","10583321028","2934028661","1255439031","749073752","1459620200","1689957165","372098469","322057870","1363763462","437282418"
"20231","A","골목상권","3110237","메가박스 상봉","2382434","05","7748027681","2145454152","919307232","578652777","1072500364","1216851044","302297812","237379198","967239214","308345888"
"20231","A","골목상권","3110238","배꽃어린이공원","2256019","05","4098852543","1221199254","482834441","294693425","619450799","624497825","148923951","127562995","414049628","165640225"
"20231","A","골목상권","3110239","중랑역 2번","2207837","05","4487675560","1391110208","513948222","323506065","699775630","639119567","153997422","143024424","446805772","176388250"
"20231","A","골목상권","3110240","태릉시장 특화거리","2194455","05","7554034022","2303404357","879328031","542663788","1165564348","1104583872","274971763","237459033","747858035","298200795"
"20231","A","골목상권","3110241","먹골역 5번","2312936","05","11197379708","3029831435","1338953974","802178839","1517141828","1835380131","404124236","338602073","1464429309","466737883"
"20231","A","골목상권","3110242","면목5동주민센터","2322327","05","6317082463","1803626034","744360997","443946418","902916210","978585060","224531182","194190616","770113546","254812400"
"20231","A","골목상권","3110243","중랑노인종합복지관","2312439","05","10033553674","2869639768","1177973890","716459746","1435478097","1538000725","366751748","308879896","1222818398","397551406"
"20231","A","골목상권","3110244","중화역 4번","2253469","05","6705346157","1917455188","799689221","481215574","970746508","1057739617","250952739","205578692","748211087","273757531"
"20231","A","골목상권","3110245","KB국민은행 중화동지점","2547705","06","7323679513","2124494512","866770978","527600864","1069029462","1125843070","271718847","225997605","816482315","295741860"
"20231","A","골목상권","3110246","월드순복음교회","2351359","05","9133174245","2476795650","1087251153","686083158","1237014637","1465440249","351115964","279731771","1180665049","369076614"
"20231","A","골목상권","3110247","먹골역 1번","2624534","06","12439540106","3233722729","1498931747","896560822","1625043787","2093511044","468706652","368292004","1737067784","517703537"
"20231","A","골목상권","3110248","먹골파출소","3167133","07","6605083903","1705365418","793220711","478514710","856134710","1098081996","254050907","192322769","955931922","271460760"
"20231","A","골목상권","3110249","중화역 1번","2300199","05","11110554808","3016431727","1341384329","801708765","1524020940","1815421146","430608115","333422009","1388994242","458563535"
"20231","A","골목상권","3110250","화랑대역 7번","3038494","07","5855101423","1559646419","699930520","416933070","767656323","938924715","216238757","173720020","841739268","240312331"
"20231","A","골목상권","3110251","장안중학교","2495105","06","10060211596","2810339999","1204701149","713779175","1414688594","1606208305","377543586","305235631","1216948000","410767157"
"20231","A","골목상권","3110252","장안제일시장","2273341","05","10641843048","3046700270","1249297572","758524772","1508698148","1631701153","366528749","331876576","1315195788","433320020"
"20231","A","골목상권","3110253","중곡초등학교","2409803","05","8873585378","2581344703","1044410870","639416110","1261229377","1348802435","303779310","282574518","1047847728","364180327"
