year_code,quarter_code,commercial_district_code,commercial_district_name,total_foot_traffic,age_10_foot_traffic,age_20_foot_traffic,age_30_foot_traffic,age_40_foot_traffic,age_50_foot_traffic,age_over_60_foot_traffic,time_00_to_06_foot_traffic,time_06_to_11_foot_traffic,time_11_to_14_foot_traffic,time_14_to_17_foot_traffic,time_17_to_21_foot_traffic,time_21_to_24_foot_traffic,mon_foot_traffic,tue_foot_traffic,wed_foot_traffic,thu_foot_traffic,fri_foot_traffic,sat_foot_traffic,sun_foot_traffic
2023,3,3110885,영락고등학교,1397712,132953,308334,288948,201733,173743,292000,456853,296618,129899,125918,194250,194174,195951,194655,190895,192926,191600,208086,223599
2023,3,3110884,봉천역 4번(봉천110안전센터),875652,87206,175678,159117,129139,124418,200096,222262,173937,96402,99505,162215,121330,123094,121686,121223,121456,120654,130656,136884
2023,3,3110883,은천초등학교(은천교앞),1342973,123965,295708,262677,192696,183776,284149,355730,275500,148107,152882,226191,184561,189037,187405,186984,186672,184518,199439,208916
2023,3,3110882,신성초등학교,1654011,138191,455469,323541,232419,195713,308679,487551,348479,172616,170029,251377,223959,234411,234338,232179,231037,228541,239906,253599
2023,3,3110881,구립대학경로당(관악산샘말공원),4686015,338230,1504084,947936,706677,506028,683060,1322119,967155,512923,504115,750549,629153,667512,666155,661763,658776,651603,676787,703419
2023,3,3110880,신림역 1번,528961,37231,161086,118402,63449,58065,90729,180183,117186,50999,44948,65853,69791,76354,76091,74807,75412,74701,75130,76465
2023,3,3110879,신림현대아파트,301596,26101,59613,55152,43496,43579,73655,79588,59242,32967,33689,53314,42795,42659,42569,42432,42202,42128,43994,45614
2023,3,3110878,미림여고,609549,67430,129119,105339,102912,80281,124467,223431,137113,53132,45012,68788,82072,88289,87371,87208,87454,85327,84486,89412
2023,3,3110877,신림역 8번,1253840,85835,384652,287956,157753,136783,200860,333955,257265,142749,140320,211798,167753,176615,175299,174345,172177,172700,185590,197113
2023,3,3110876,서원동주민센터(신관중학교),511064,51496,124606,106622,64269,62466,101604,160080,107515,49825,48722,74337,70584,71905,72092,71629,70845,70963,74897,78735
2023,3,3110875,보라매동주민센터(당곡고등학교),156525,21095,30621,29000,22785,18683,34340,54276,33654,14340,13142,19906,21207,22021,21948,21596,21582,21423,22837,25118
2023,3,3110874,원신초등학교(구세군관악영문교회),1869412,193502,378303,280437,243202,263854,510114,471341,366344,219792,216595,338962,256376,269539,267033,265969,267199,264040,264369,271264
2023,3,3110873,당곡중학교,589493,64730,114631,112377,96875,79353,121526,139939,128892,74328,72232,98980,75121,86568,85640,85088,84085,82371,81035,84704
2023,3,3110872,신림초등학교,884910,81690,201961,174113,128989,113079,185079,332007,186533,74803,64613,100936,126019,127288,126079,125385,124781,122944,125373,133061
2023,3,3110871,신원동주민센터,744726,60537,191090,152917,104579,90473,145131,200151,152915,82574,83250,123638,102200,102619,101602,102052,102052,101105,113690,121607
2023,3,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4154377,206110,1603395,1028766,500759,345124,470224,1253621,855008,409220,400916,649251,586363,579718,579103,571038,570298,565280,624691,664248
2023,3,3110868,남부초등학교,703026,51133,196940,146721,95035,83651,129545,201733,148683,73587,73853,109714,95456,99634,98844,98138,98199,96447,103719,108042
2023,3,3110867,국제신학대학원대학교(남서울중학교),1255891,98744,361208,257604,164524,150376,223435,344000,259926,138040,136228,207467,170230,176689,175347,175270,174025,172119,186275,196165
2023,3,3110866,난우중학교,1182036,197278,156524,162171,191681,173088,301296,361183,249670,124083,115416,170212,161472,167802,166711,164920,165651,164946,170207,181798
2023,3,3110865,남강고등학교(남강중학교),2229780,358402,311379,294832,321010,373238,570920,606081,449455,235313,248335,377877,312716,315303,312267,313079,314162,311646,324322,339000
2023,3,3110864,신림우방아파트,1470077,133199,355522,270614,198718,189003,323021,482725,323210,136688,127651,200061,199741,207657,205957,204502,204905,202847,214311,229899
2023,3,3110863,난우초등학교,797874,136677,109916,107419,117212,131137,195514,245864,159215,77822,76011,123264,115700,113436,112538,112294,112936,111781,114995,119893
2023,3,3110862,난곡초등학교(난곡동벽화마을),460543,77346,58493,60267,73382,74184,116874,110307,88954,56512,59151,85513,60104,65419,64080,64961,64822,64542,66965,69751
2023,3,3110861,관악구신사동주민센터,1915236,184783,461293,392841,267688,254154,354477,595871,395271,194102,189123,279341,261528,272416,268458,267680,266126,266786,279119,294650
2023,3,3110860,호림박물관(성보고등학교),452758,59897,96444,86688,63010,61249,85469,112563,103655,58347,55034,70327,52833,65309,64849,64787,63678,63105,63779,67252
2023,3,3110859,난향초등학교,546155,104548,57343,70497,89765,87805,136198,149684,113627,64870,60919,84903,72153,77686,77177,77385,78428,77069,77061,81351
2023,3,3110858,신대방역 1번,597401,34653,146334,112306,83548,85013,135546,135625,132111,67355,69358,109795,83158,85639,84777,84773,83808,83184,86586,88633
2023,3,3110857,미성동주민센터,1115812,202090,136727,159023,181660,177891,258423,359283,229762,108613,108392,157122,152640,158855,158376,156110,157542,156211,162913,165806
2023,3,3110856,미성초등학교,864793,119132,163086,162942,141099,116264,162270,245075,173709,92451,94010,140799,118749,118861,123298,122339,121308,119649,129482,129857
2023,3,3110855,신대방역 2번,1143860,83898,298868,231024,160665,150347,219060,265952,216278,128144,138479,228774,166233,161618,159792,158390,158364,158593,171510,175594
2023,3,3110854,조원동주민센터,374884,30619,66030,81495,56341,58871,81527,124176,75797,34958,34351,52554,53045,53208,52989,52872,53074,52732,53811,56199
2023,3,3110853,KT구로지사,1703944,83043,353888,448172,342659,252105,224078,359136,353522,254070,252690,295816,188710,257239,260239,261015,254800,249939,210410,210303
2023,3,3110852,이수역 9번,581881,56422,117404,123816,94490,77234,112514,161738,118182,68967,67361,94812,70821,84361,84026,84778,83994,85179,81741,77801
2023,3,3110851,경문고등학교(동작동성당),1101633,223165,113785,160178,168785,159877,275843,338112,229536,107794,103025,163202,159965,155854,155516,154805,156527,154155,159221,165555
2023,3,3110850,사당역 10번,2477810,211986,568323,541020,349655,306359,500467,705719,516235,261031,257248,405395,332183,351279,350743,350243,345463,348632,361154,370298
2023,3,3110849,이수역 10번,1935894,300752,263511,328213,292063,280448,470908,562383,383676,198982,201131,315481,274240,274183,271849,273066,269523,271288,280916,295067
2023,3,3110848,양지어린이공원,1263898,148418,230340,242939,196137,168008,278056,403699,261692,123814,122253,182073,170367,177701,175487,176121,176436,174567,184175,199410
2023,3,3110847,예술인마을,776203,115432,119882,136963,116216,106827,180884,246025,159659,74261,73104,114078,109077,108636,109488,107575,107871,106301,115458,120872
2023,3,3110846,남성역 1번,2670381,347473,420695,473113,415383,363855,649862,728049,542381,291067,296833,450584,361468,379245,378097,377465,375938,373512,388289,397835
2023,3,3110845,사당종합체육관,393352,65091,41543,52033,60199,60781,113707,136528,86602,34764,32084,48591,54783,55785,55500,55258,55534,55025,56550,59700
2023,3,3110843,사당5동주민센터,477821,82806,70332,82662,73700,62589,105732,114196,105016,59823,57606,81281,59901,68915,67673,67663,67832,66086,68216,71435
2023,3,3110842,흑리단길,168347,29947,25052,23246,25822,23669,40611,29459,32959,24190,25946,36001,19791,24132,24044,24435,23894,24714,24322,22804
2023,3,3110841,중대부중,598416,131322,87697,75303,93294,80601,130199,151254,135736,77132,69755,89509,75032,87893,90353,89909,86756,85197,79189,79118
2023,3,3110840,중앙대학교,1173370,145521,394686,162135,140518,132740,197768,339955,246802,139542,126692,170564,149816,172188,172065,173375,169918,165937,156948,162939
2023,3,3110839,숭실대입구역 4번,808513,153751,220406,115607,107696,84624,126429,219610,161658,98648,97805,128010,102783,116396,117321,116907,113752,110339,115253,118542
2023,3,3110838,상도1동주민센터앞,127081,17772,30843,15004,16328,18041,29094,34293,23085,14998,16192,22818,15696,18159,17912,17909,17829,17733,18836,18705
2023,3,3110837,숭실대입구역 1번,1668331,244460,427248,224662,223241,204380,344337,382533,328857,204096,216125,320711,216009,235428,234466,233397,231961,229489,247424,256165
2023,3,3110836,상도역 5번,1358479,180255,389833,186216,156882,160472,284819,395149,279895,144280,146742,214212,178200,190210,189614,189294,188693,186464,202077,212126
2023,3,3110835,상도역 1번,171380,24717,43587,27035,24052,19895,32094,36973,37395,21195,21581,31936,22302,24112,24468,24532,23814,24481,24964,25011
2023,3,3110833,상도역 2번,559339,119985,90941,83561,96883,67912,100057,149173,114254,55663,59464,97396,83392,80102,80228,79889,79013,78912,79463,81733
2023,3,3110832,노량진초등학교,583175,38297,231946,108898,62089,60173,81773,136333,118757,74596,74723,105497,73269,84002,84412,83581,82329,82252,83351,83249
2023,3,3110831,상도4동주민센터,557360,112253,74592,91810,84716,73429,120561,180216,116031,56295,51216,77417,76184,80514,79143,78366,78443,78422,79653,82819
2023,3,3110830,상도초등학교,555864,123023,62552,86724,83590,75072,124903,156157,113580,62490,61728,88938,72971,79730,78931,77302,78060,76791,80247,84803
2023,3,3110829,장승배기역 5번,735274,65107,126911,122639,100801,116795,203020,231989,157234,75069,72890,100948,97144,105227,104409,103892,104188,102912,104625,110023
2023,3,3110828,노량진역 6번,1804449,171287,428847,330857,254672,247202,371586,489447,381263,208139,205723,292884,226993,261454,261790,260451,259386,255923,253463,251982
2023,3,3110827,NH농협은행 상도동지점,589645,76376,101365,105427,80946,78875,146656,165135,118690,64297,64030,97136,80354,82306,82525,81134,82195,82674,86831,91978
2023,3,3110826,장승배기역 4번,551702,68171,93192,93896,77810,80941,137692,120937,109051,70396,73415,106117,71785,78013,78242,79530,78010,77979,79755,80175
2023,3,3110825,신대방삼거리역 1번,2191888,288029,396739,389872,329910,279258,508080,693512,449920,204587,202728,327775,313367,306120,303085,301189,302836,299782,329346,349529
2023,3,3110824,대방역 3번,226532,38141,39936,31005,40196,31543,45711,43759,51208,31239,32173,43389,24763,33704,33648,33608,32852,32970,30341,29407
2023,3,3110823,신대방삼거리역 3번,749900,80293,140405,136857,124571,103323,164450,193815,152571,90670,92458,126428,93957,106986,106039,106452,105845,104307,107536,112736
2023,3,3110822,신대방삼거리역 4번(대림초등학교),689867,106433,133250,115190,103824,100958,130213,252694,150311,60209,53783,79933,92938,99053,98688,97821,97125,96375,97939,102868
2023,3,3110821,보라매역 2번,1439177,186649,234416,262454,234524,205068,316065,420334,301568,155601,150562,217154,193957,204152,202596,203099,202101,199822,206239,221167
2023,3,3110820,성남고등학교,844568,166602,155277,133942,122785,126671,139291,276693,175537,77406,73105,118944,122883,120286,117819,117928,116938,115669,123216,132711
2023,3,3110819,신대방역 4번,987769,76791,182042,177953,147300,159048,244636,250965,211131,113501,113472,169935,128765,139097,138486,138829,137808,136855,144354,152342
2023,3,3110818,신대방역 3번,335204,23941,73680,69773,48990,46945,71873,95554,72538,34276,34598,54515,43723,47327,46891,46572,46170,46397,49309,52539
2023,3,3110817,대방역 4번,360293,30957,75344,75812,55398,46742,76038,89442,78678,42309,41828,62079,45955,52397,52290,52200,51580,51579,50343,49903
2023,3,3110816,대방역 6번,843150,96594,146612,163755,142052,119021,175118,158379,195869,110371,111556,165170,101806,122349,122491,123723,121782,122284,118159,112364
2023,3,3110815,공군호텔,1172883,129382,207635,212632,184721,171596,266917,311552,247334,138501,136421,188368,150708,169197,166954,166323,164998,164618,167195,173598
2023,3,3110814,서울지방병무청,1278426,226860,189847,201098,208647,185185,266789,336329,260344,141428,146424,219884,174016,179508,179332,178874,179119,178067,187170,196356
2023,3,3110813,보라매역 6번,1385940,296842,196371,223205,223969,193733,251819,365139,293000,171463,155569,220756,180014,199779,200289,197769,197226,193994,196663,200222
2023,3,3110812,신길6동주민센터,584530,103807,93265,103394,91943,86714,105408,137287,114263,70724,71302,111255,79698,83771,82963,82387,82208,82081,83868,87250
2023,3,3110811,보라매역 4번,578440,79903,95488,110473,96806,88219,107552,169202,117972,65128,61698,87230,77210,84211,83574,82740,82555,82843,81109,81408
2023,3,3110810,영신초등학교,1542844,195177,208656,248981,242358,229663,418009,400671,314670,183906,180989,259337,203271,221424,217394,219198,219024,216434,221221,228149
2023,3,3110809,장훈고등학교,450730,68533,51239,68253,78149,65882,118674,122578,84058,50124,49408,77616,66947,65203,64471,65520,64793,64613,63472,62659
2023,3,3110807,신길역 3번,478898,30136,131326,120098,72674,60662,64002,102670,110585,56938,58447,88277,61981,68483,67897,68680,67719,68440,69301,68376
2023,3,3110805,신길새마을금고신길4동지점,317861,42965,39404,52271,50399,50715,82107,81940,62331,36133,36928,56472,44056,44566,43428,43615,44147,44278,47851,49979
2023,3,3110804,신풍역 1번,939754,154829,115178,154282,152502,149086,213876,256910,186919,106804,108733,156695,123692,131327,130175,130126,131035,129923,139361,147807
2023,3,3110803,신길2동우편취급국,1312129,173311,131703,207817,209216,221117,368967,398964,272104,134382,132832,197535,176314,183729,182898,181086,183385,181606,192727,206700
2023,3,3110802,신길동홍어거리,547585,52208,60754,87323,88480,95071,163749,146203,107052,63929,65194,91389,73818,79760,77906,78591,79347,78756,75717,77511
2023,3,3110800,영등포동성당,162418,2433,47372,54160,25075,15772,17606,36506,37297,23839,23008,24725,17043,24583,24562,23987,23952,23393,20827,21114
2023,3,3110799,영등포본동주민센터,161340,15600,20462,27266,25390,30395,42227,49462,32693,15256,15640,25307,22982,22426,22087,21925,21978,22201,24658,26064
2023,3,3110798,신풍역 2번,128149,13891,14069,23147,20976,23544,32523,33143,26681,15376,15513,20895,16543,18359,18197,18360,18491,18354,18207,18183
2023,3,3110796,한림대학교한강성심병원,113687,6849,24540,33383,17465,14311,17139,33106,25752,12832,12006,15734,14254,16439,16267,16168,15969,15540,15893,17412
2023,3,3110795,도림초등학교,1100429,177258,138959,169381,154914,177573,282346,340270,223915,107971,104730,162937,160607,158138,155168,154021,154274,154720,157278,166829
2023,3,3110794,영동초등학교,992451,106345,239833,263024,153331,103333,126587,286744,214870,112756,107708,144187,126186,143168,143464,143415,141225,140404,136875,143900
2023,3,3110792,영등포역 2번,1995313,232893,275616,340900,301757,354756,489391,534536,391507,212346,223811,345450,287661,276268,273893,272499,275397,276544,302867,317844
2023,3,3110791,신풍역 3번,117583,14014,12271,20542,20970,21016,28771,24548,25458,16138,15373,21560,14507,16710,16625,16566,16479,16619,16899,17686
2023,3,3110790,대림1동주민센터,652255,53294,61140,99591,107280,130687,200263,185303,132275,68841,69505,108143,88188,92186,92090,90469,90273,90416,95960,100863
2023,3,3110789,대림성모병원,607734,55842,94016,102058,99661,107083,149072,132881,128406,85460,81547,104626,74814,85349,84965,87993,83608,84012,85008,96801
2023,3,3110788,영등포시장역 3번,101113,7562,19575,25215,16002,13820,18938,29227,20909,11993,12038,14889,12057,14944,14985,14785,14825,14400,13942,13231
2023,3,3110787,신길3동주민센터,1592676,247150,175252,218443,232530,294951,424351,375092,306896,187397,207836,308669,206787,220128,219145,219578,221041,220495,242202,250088
2023,3,3110786,당산역 8번,466187,44273,82919,106860,74834,62282,95023,92326,102447,62806,62556,89110,56940,68344,68734,68926,68202,68076,62832,61074
2023,3,3110785,영등포푸르지오아파트,1213988,196445,141691,178554,185438,207051,304809,328738,237826,134593,140149,209756,162925,167073,165674,165145,167866,167674,185037,195519
2023,3,3110784,신대림초등학교,182944,14873,20562,26767,31422,38400,50919,50761,35304,20363,20740,31160,24616,25185,25429,25394,25235,25538,26709,29454
2023,3,3110783,영등포시장역 1번,262371,31407,42974,61267,48306,37543,40874,39955,58648,45008,44558,48431,25771,40732,40449,40950,40220,39537,31332,29152
2023,3,3110782,영등포시장역 4번,217320,23808,36667,46472,34626,30276,45472,48899,47137,30071,29144,36265,25803,31375,30924,30664,30603,30678,31545,31531
